universe,family,config,n,mean_pct,median_pct,events_per_day,gross_pct_day,net_pct_day,tail_p5,tail_p1,ruin_frac,capacity_usd,stamp
equities,F-EQ4_nonews_recipe,readCONT|1030open|close|stopNone,114,-0.01148,0.00832,0.454,-0.00521,-0.00521,-0.21397,-0.43983,0.04386,285224,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP1_putspread,otm0.04|w5|dte30|expiry,224,-0.03312,-0.00667,0.157,-0.00521,-0.00521,-0.35004,-0.40218,0.15179,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g50-100|locT2|volT3|short|next_close,97,-0.01176,0.03383,0.386,-0.00455,-0.00579,-0.35558,-1.04322,0.09278,3678955,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g50-100|locT2|volT1|long|next_open,61,-0.02563,-0.0446,0.243,-0.00623,-0.00623,-0.26532,-0.30797,0.06557,216381,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g30-50|locT2|volT3|short|next_open,101,-0.02083,-0.00383,0.402,-0.00838,-0.0067,-0.18355,-0.25966,0.0198,3633658,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g50-100|locT3|volT3|short|next_close,56,-0.03249,-0.02042,0.223,-0.00725,-0.00681,-0.43662,-1.03647,0.10714,3429905,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g30-50|locT2|volT1|short|next_close,285,-0.00546,0.03903,1.135,-0.00619,-0.00698,-0.3838,-0.79347,0.0807,136252,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g30-50|locT3|volT3|long|next_close,127,-0.01422,-0.00862,0.506,-0.00719,-0.00719,-0.21161,-0.2657,0.0315,4651408,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g50-100|locT3|volT1|long|next_open,56,-0.03386,-0.0436,0.223,-0.00755,-0.00755,-0.21933,-0.32717,0.03571,164453,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g50-100|locT3|volT1|long|next_close,56,-0.03623,-0.07333,0.223,-0.00808,-0.00808,-0.33191,-0.40293,0.125,164453,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP1_putspread,otm0.06|w2|dte30|expiry,209,-0.052,-0.02448,0.158,-0.00823,-0.00823,-0.31003,-0.39036,0.10048,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP1_putspread,otm0.06|w2|dte30|pt50,209,-0.0491,-0.00888,0.172,-0.00845,-0.00845,-0.31003,-0.39036,0.10048,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP2_condor,otm0.04|w5|dte30|expiry,224,-0.05837,-0.03019,0.157,-0.00918,-0.00918,-0.36033,-0.4669,0.08929,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP2_condor,otm0.04|w5|dte30|pt50,224,-0.05837,-0.03019,0.157,-0.00918,-0.00918,-0.36033,-0.4669,0.08929,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP2_condor,otm0.04|w5|dte30|dte21,224,-0.05837,-0.03019,0.157,-0.00918,-0.00918,-0.36033,-0.4669,0.08929,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g30-50|locT1|volT3|long|next_open,135,-0.01708,-0.00879,0.538,-0.00919,-0.00919,-0.17983,-0.26931,0.01481,3284519,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP1_putspread,otm0.02|w5|dte30|expiry,224,-0.06021,-0.01914,0.157,-0.00946,-0.00946,-0.51711,-0.61819,0.24107,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g50-100|locT2|volT1|short|next_close,61,-0.04511,0.04027,0.243,-0.01096,-0.00972,-0.65608,-1.19696,0.16393,216381,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g50-100|locT2|volT3|short|next_open,97,-0.02941,0.00383,0.386,-0.01137,-0.00972,-0.38538,-0.5765,0.07216,3678955,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g100+|locT2|volT3|long|next_close,91,-0.02694,-0.18788,0.363,-0.00977,-0.00977,-0.56543,-0.91673,0.3956,6269055,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP1_putspread,otm0.02|w5|dte30|pt50,224,-0.06076,-0.01284,0.166,-0.0101,-0.0101,-0.51711,-0.61819,0.24107,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g30-50|locT3|volT2|short|next_open,177,-0.0178,-0.00232,0.705,-0.01256,-0.01014,-0.15589,-0.82293,0.0339,897088,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g50-100|locT2|volT2|short|next_close,108,-0.02476,0.02897,0.43,-0.01065,-0.01064,-0.59768,-1.24029,0.13889,1023436,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g50-100|locT3|volT2|long|next_open,79,-0.03616,-0.0284,0.315,-0.01138,-0.01138,-0.22602,-0.32974,0.03797,1002415,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g50-100|locT2|volT2|short|next_open,108,-0.0312,0.04791,0.43,-0.01343,-0.0114,-0.52399,-1.55625,0.10185,1023436,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP1_putspread,otm0.04|w2|dte30|expiry,216,-0.07315,-0.03817,0.158,-0.01157,-0.01157,-0.41758,-0.53698,0.19907,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP1_putspread,otm0.06|w1|dte30|expiry,209,-0.07576,-0.03838,0.158,-0.01199,-0.01199,-0.35286,-0.41001,0.13397,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP1_putspread,otm0.04|w2|dte30|pt50,216,-0.07181,-0.03054,0.169,-0.01211,-0.01211,-0.41758,-0.53698,0.19907,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP1_putspread,otm0.06|w1|dte30|pt50,209,-0.07483,-0.03702,0.168,-0.0126,-0.0126,-0.35286,-0.41001,0.13397,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP1_putspread,otm0.06|w5|dte30|next_eod,224,-0.02021,-0.01453,0.713,-0.01441,-0.01441,-0.11945,-0.17526,0.0,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g30-50|locT1|volT3|long|next_close,135,-0.0294,-0.01427,0.538,-0.01581,-0.01581,-0.23972,-0.38753,0.04444,3284519,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP2_condor,otm0.02|w5|dte30|expiry,224,-0.10137,-0.06804,0.157,-0.01593,-0.01593,-0.50738,-0.597,0.17857,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP2_condor,otm0.02|w5|dte30|pt50,224,-0.10137,-0.06804,0.157,-0.01593,-0.01593,-0.50738,-0.597,0.17857,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP2_condor,otm0.02|w5|dte30|dte21,224,-0.10137,-0.06804,0.157,-0.01593,-0.01593,-0.50738,-0.597,0.17857,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ5_catalyst_long,MERGER_ACQ|readany,102,-0.04039,-0.00647,0.406,-0.01641,-0.01641,-0.35491,-0.65005,0.07843,733897,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g30-50|locT2|volT1|long|next_open,285,-0.01456,-0.01466,1.135,-0.01654,-0.01654,-0.15648,-0.21247,0.00702,136252,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP1_putspread,otm0.04|w1|dte30|expiry,215,-0.10698,-0.06623,0.158,-0.01694,-0.01694,-0.4754,-0.70921,0.23721,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g50-100|locT1|volT2|short|next_close,105,-0.04589,0.08429,0.418,-0.0192,-0.01698,-0.32559,-0.9159,0.09524,1272630,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g30-50|locT3|volT2|short|next_close,177,-0.03023,-0.0261,0.705,-0.02132,-0.01744,-0.33142,-0.62989,0.07345,897088,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP1_putspread,otm0.04|w1|dte30|pt50,215,-0.10658,-0.06623,0.165,-0.01759,-0.01759,-0.4754,-0.70921,0.23721,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP1_putspread,otm0.04|w5|dte30|next_eod,224,-0.02555,-0.01897,0.713,-0.01823,-0.01823,-0.16319,-0.22686,0.00893,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g30-50|locT3|volT1|short|next_open,386,-0.01484,-0.00213,1.538,-0.02282,-0.01869,-0.18628,-0.58115,0.03886,126478,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g50-100|locT1|volT2|short|next_open,105,-0.05798,0.06924,0.418,-0.02426,-0.01948,-0.31682,-0.63725,0.05714,1272630,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g30-50|locT1|volT1|long|next_open,122,-0.04135,-0.04409,0.486,-0.0201,-0.0201,-0.19998,-0.25186,0.01639,257234,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP1_putspread,otm0.02|w2|dte30|expiry,219,-0.12854,-0.06531,0.158,-0.02034,-0.02034,-0.73597,-0.84355,0.30594,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g30-50|locT2|volT2|long|next_open,169,-0.03121,-0.03152,0.673,-0.02102,-0.02102,-0.18884,-0.40069,0.0355,944284,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP1_putspread,otm0.02|w2|dte30|pt50,219,-0.12905,-0.06407,0.164,-0.02112,-0.02112,-0.73597,-0.84355,0.30594,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP2_condor,otm0.04|w2|dte30|expiry,216,-0.14393,-0.11821,0.158,-0.02276,-0.02276,-0.45537,-0.63743,0.22222,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP2_condor,otm0.04|w2|dte30|pt50,216,-0.14393,-0.11821,0.158,-0.02276,-0.02276,-0.45537,-0.63743,0.22222,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP2_condor,otm0.04|w2|dte30|dte21,216,-0.14393,-0.11821,0.158,-0.02276,-0.02276,-0.45537,-0.63743,0.22222,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g30-50|locT1|volT1|long|next_close,122,-0.04882,-0.05651,0.486,-0.02373,-0.02373,-0.26773,-0.30852,0.09016,257234,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP1_putspread,otm0.02|w5|dte30|next_eod,224,-0.03336,-0.02766,0.713,-0.0238,-0.0238,-0.20399,-0.34416,0.02679,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g30-50|locT2|volT2|long|next_close,169,-0.03744,-0.05271,0.673,-0.02521,-0.02521,-0.27897,-0.38851,0.07692,944284,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g50-100|locT1|volT3|long|next_open,166,-0.03893,-0.05367,0.661,-0.02575,-0.02575,-0.26603,-0.36238,0.06024,3739572,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ5_catalyst_long,FDA_CLINICAL|readCONT,127,-0.05965,-0.04371,0.506,-0.03018,-0.03018,-0.34761,-0.73632,0.12598,980991,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP1_putspread,otm0.02|w1|dte30|expiry,219,-0.19191,-0.10522,0.158,-0.03037,-0.03037,-0.85251,-1.18693,0.35616,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP1_putspread,otm0.02|w1|dte30|pt50,219,-0.19105,-0.09782,0.162,-0.03085,-0.03085,-0.85251,-1.18693,0.35616,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP1_putspread,otm0.06|w2|dte30|next_eod,209,-0.04884,-0.04078,0.699,-0.03414,-0.03414,-0.1606,-0.22012,0.00957,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g100+|locT1|volT3|long|next_open,126,-0.07012,-0.07899,0.502,-0.0352,-0.0352,-0.37334,-0.45957,0.15873,6569309,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP2_condor,otm0.04|w1|dte30|expiry,137,-0.23352,-0.18832,0.152,-0.03547,-0.03547,-0.54902,-0.70032,0.38686,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP2_condor,otm0.04|w1|dte30|pt50,137,-0.23352,-0.18832,0.152,-0.03547,-0.03547,-0.54902,-0.70032,0.38686,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP2_condor,otm0.04|w1|dte30|dte21,137,-0.23352,-0.18832,0.152,-0.03547,-0.03547,-0.54902,-0.70032,0.38686,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g50-100|locT1|volT3|long|next_close,166,-0.05479,-0.08782,0.661,-0.03623,-0.03623,-0.36714,-0.51581,0.15663,3739572,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g100+|locT2|volT3|long|next_open,91,-0.10727,-0.16459,0.363,-0.03889,-0.03889,-0.48112,-0.70361,0.28571,6269055,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g30-50|locT1|volT2|long|next_open,237,-0.04186,-0.05775,0.944,-0.03952,-0.03952,-0.20963,-0.24505,0.00844,1016981,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g100+|locT1|volT3|long|next_close,126,-0.08194,-0.11411,0.502,-0.04114,-0.04114,-0.45699,-0.49959,0.29365,6569309,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP1_putspread,otm0.04|w2|dte30|next_eod,216,-0.05957,-0.0496,0.706,-0.04205,-0.04205,-0.21053,-0.28153,0.02778,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ5_catalyst_long,FDA_CLINICAL|readany,427,-0.02489,-0.03527,1.701,-0.04235,-0.04235,-0.35233,-0.56068,0.11475,778094,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP1_putspread,otm0.06|w1|dte30|next_eod,209,-0.07283,-0.0652,0.699,-0.05091,-0.05091,-0.21428,-0.27521,0.01435,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP2_condor,otm0.02|w2|dte30|expiry,219,-0.32637,-0.2472,0.158,-0.05164,-0.05164,-0.93219,-1.47496,0.48402,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP2_condor,otm0.02|w2|dte30|pt50,219,-0.32637,-0.2472,0.158,-0.05164,-0.05164,-0.93219,-1.47496,0.48402,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP2_condor,otm0.02|w2|dte30|dte21,219,-0.32637,-0.2472,0.158,-0.05164,-0.05164,-0.93219,-1.47496,0.48402,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP1_putspread,otm0.02|w2|dte30|next_eod,219,-0.07635,-0.06407,0.709,-0.05411,-0.05411,-0.26505,-0.40986,0.05479,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g30-50|locT1|volT2|long|next_close,237,-0.06254,-0.07766,0.944,-0.05905,-0.05905,-0.25165,-0.35258,0.05485,1016981,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP1_putspread,otm0.04|w1|dte30|next_eod,215,-0.09107,-0.08128,0.705,-0.0642,-0.0642,-0.22473,-0.34922,0.04186,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g30-50|locT3|volT1|short|next_close,386,-0.06764,0.00704,1.538,-0.10403,-0.08118,-0.34861,-0.96271,0.0829,126478,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP1_putspread,otm0.02|w1|dte30|next_eod,219,-0.12169,-0.11556,0.709,-0.08624,-0.08624,-0.29687,-0.48755,0.13699,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP2_condor,otm0.02|w1|dte30|expiry,149,-0.61504,-0.49077,0.153,-0.09418,-0.09418,-1.47602,-2.22696,0.85235,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP2_condor,otm0.02|w1|dte30|pt50,149,-0.61504,-0.49077,0.153,-0.09418,-0.09418,-1.47602,-2.22696,0.85235,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
options,F-OP2_condor,otm0.02|w1|dte30|dte21,149,-0.61504,-0.49077,0.153,-0.09418,-0.09418,-1.47602,-2.22696,0.85235,5000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
