Date,ticker,close,era_slope,era_integrity,vol_zscore
2025-06-06,SPY,592.3494873046875,0.0007729197475157187,0.8488895088073403,0.4567019265789088
2025-06-09,SPY,592.8834228515625,0.0007717855279393022,0.848388005356251,0.45213952535273644
2025-06-10,SPY,596.2449340820312,0.0007708017250909491,0.8479705072118616,0.4529158678390012
2025-06-11,SPY,594.54443359375,0.0007696339474225412,0.8474797047839239,0.4530755218665118
2025-06-12,SPY,596.9072875976562,0.0007686676659034198,0.8470651076029192,0.45312706792821644
2025-06-13,SPY,590.2338256835938,0.0007674442388478231,0.8464646160377344,0.4576649484997078
2025-06-16,SPY,595.8494262695312,0.0007666244645080987,0.8460647272073913,0.4582795987166029
2025-06-17,SPY,590.7578735351562,0.000765724560465914,0.8455604559084451,0.4608992735984169
2025-06-18,SPY,590.6688232421875,0.0007648173380808962,0.8450467646755373,0.460774420875721
2025-06-20,SPY,589.2816162109375,0.0007641144974496998,0.8445991873939571,0.45893982780372883
2025-06-23,SPY,595.1022338867188,0.000763532179411255,0.8442659630023387,0.4617347644300713
2025-06-24,SPY,601.6764526367188,0.0007630540742650839,0.8440301202028121,0.46510946985941604
2025-06-25,SPY,602.0136108398438,0.0007624344072742198,0.8437419059851796,0.46485785838344623
2025-06-26,SPY,606.7236938476562,0.0007620500184843818,0.8435711426479041,0.4660757519216333
2025-06-27,SPY,609.7380981445312,0.0007615687365453973,0.843386934254082,0.4662376006995596
2025-06-30,SPY,612.6533813476562,0.0007610677071370675,0.8432171070068571,0.4667049849618004
2025-07-01,SPY,612.455078125,0.000760780987390607,0.8431043910748293,0.4665562194654798
2025-07-02,SPY,615.2315063476562,0.000760577754683408,0.8430285380613256,0.46626462112599504
2025-07-03,SPY,620.0803833007812,0.000760617238991408,0.8430425168066098,0.467887000126541
2025-07-07,SPY,615.4595947265625,0.000760722241548449,0.8430895336305063,0.4686855055330806
2025-07-08,SPY,615.1224365234375,0.0007608075275210963,0.843128436080348,0.46805235387711336
2025-07-09,SPY,618.8110961914062,0.0007609646736665176,0.84319441891957,0.467999705909201
2025-07-10,SPY,620.5563354492188,0.0007609675941370749,0.8431954934991064,0.4680313823826009
2025-07-11,SPY,618.3748168945312,0.0007607921152061643,0.843130096190898,0.4684525499062107
2025-07-14,SPY,619.5547485351562,0.0007606859384080461,0.8430902238734581,0.4653421820700327
2025-07-15,SPY,616.9072875976562,0.00076059365528368,0.8430507978509273,0.4630876975938717
2025-07-16,SPY,618.9697265625,0.0007607353115381349,0.8431145500837459,0.4620635841457598
2025-07-17,SPY,622.757568359375,0.0007611739268028143,0.8433159346527845,0.4628485685873174
2025-07-18,SPY,622.301513671875,0.0007615467248562652,0.8434874496933998,0.46173686803660874
2025-07-21,SPY,623.4815063476562,0.0007620124304890939,0.843705464467206,0.45421423918975223
2025-07-22,SPY,623.5707397460938,0.0007626230761753718,0.844013195891016,0.4517031660876932
2025-07-23,SPY,628.8757934570312,0.0007634530423906312,0.8444067841725805,0.45190366080590905
2025-07-24,SPY,629.083984375,0.0007640997126160236,0.844691985922318,0.4485132080108536
2025-07-25,SPY,631.7413940429688,0.0007648115516788444,0.8449918988721737,0.4486794245058928
2025-07-28,SPY,631.582763671875,0.0007655883706989054,0.8453375238422062,0.4290471111531379
2025-07-29,SPY,629.9169311523438,0.0007663332981362653,0.8456888634145663,0.42808103784729606
2025-07-30,SPY,629.1236572265625,0.0007670185041288149,0.8460171750376895,0.4242314643838544
2025-07-31,SPY,626.763671875,0.0007674241554125754,0.846206079837482,0.42479764685250804
2025-08-01,SPY,616.4907836914062,0.000767637011944555,0.846332236613043,0.4339027580676433
2025-08-04,SPY,625.8612670898438,0.000768219181080846,0.8466404291008103,0.43268048981091156
2025-08-05,SPY,622.688232421875,0.000768581140025765,0.8468360435323231,0.4258958596422071
2025-08-06,SPY,627.457763671875,0.0007687590716882163,0.8469136957094449,0.41405699541632796
2025-08-07,SPY,626.9321899414062,0.0007688149372079883,0.8469375364505012,0.381156262719052
2025-08-08,SPY,631.82080078125,0.0007689120487686449,0.8469732355454047,0.38027903433915317
2025-08-11,SPY,630.5713500976562,0.0007691324530715168,0.8470656218961483,0.3784105991971189
2025-08-12,SPY,637.2844848632812,0.0007694646231366656,0.8471810722850472,0.36425224887410856
2025-08-13,SPY,639.4659423828125,0.0007696824646025032,0.8472462608907304,0.36393348122014163
2025-08-14,SPY,639.5254516601562,0.0007698739155127803,0.8473038562593941,0.36385081920940365
2025-08-15,SPY,638.0281372070312,0.0007699592464196947,0.8473302667296125,0.35534668766372407
2025-08-18,SPY,637.8892822265625,0.0007701328461024751,0.8473888029814597,0.3550697843539236
2025-08-19,SPY,634.4286499023438,0.0007698645386335493,0.8473064451441965,0.34664405049310926
2025-08-20,SPY,632.742919921875,0.0007693222459009802,0.8471525904483682,0.34684736674232236
2025-08-21,SPY,630.2044677734375,0.0007684667729822693,0.8469257915646822,0.3446168858015163
2025-08-22,SPY,639.8823852539062,0.0007679442332406382,0.846825066170231,0.3521647918457723
2025-08-25,SPY,637.0662231445312,0.0007674320961009502,0.8466999094572065,0.3526956740015991
2025-08-26,SPY,639.733642578125,0.0007669161833559461,0.8465914821658502,0.3504391254764489
2025-08-27,SPY,641.1912841796875,0.0007666773340746177,0.8465312853530179,0.34684031758819944
2025-08-28,SPY,643.4619750976562,0.0007661536077748619,0.8464440020217352,0.3467299617296509
2025-08-29,SPY,639.6245727539062,0.0007656155986371248,0.846320999769592,0.3482028686198129
2025-09-02,SPY,634.884765625,0.0007650135297857949,0.8461437596608617,0.34896160814740684
2025-09-03,SPY,638.3256225585938,0.0007648415012652921,0.8460857470707376,0.34969968292728115
2025-09-04,SPY,643.6602783203125,0.0007649267524110702,0.8461127473835621,0.34889380321160895
2025-09-05,SPY,641.796142578125,0.0007648723783466612,0.8460951459491943,0.3324514888370652
2025-09-08,SPY,643.3727416992188,0.0007648834871955123,0.846098709816377,0.33220336190195937
2025-09-09,SPY,644.8601684570312,0.0007648100088382496,0.8460775099222827,0.3318479636020156
2025-09-10,SPY,646.724365234375,0.0007646078047137963,0.8460286763109801,0.32036407105920794
2025-09-11,SPY,652.0988159179688,0.0007644898807102726,0.846006735042938,0.31840119263704836
2025-09-12,SPY,651.8805541992188,0.0007643605808457776,0.8459815528672417,0.3178932032356817
2025-09-15,SPY,655.3511352539062,0.0007644726661667765,0.846004058790341,0.31527763823543714
2025-09-16,SPY,654.4487915039062,0.0007643832715435465,0.8459878984750334,0.31318973540506356
2025-09-17,SPY,653.6357421875,0.0007642529491672268,0.845962842454944,0.31249359681624517
2025-09-18,SPY,656.6898803710938,0.0007643967396289657,0.8459932321289086,0.31297416047157806
2025-09-19,SPY,659.9423217773438,0.0007643315060523786,0.8459848511369548,0.3135544219418736
2025-09-22,SPY,663.0645751953125,0.0007643512118382706,0.845986985888582,0.313557091712848
2025-09-23,SPY,659.4551391601562,0.0007641525117001198,0.8459622338417029,0.30512565408036857
2025-09-24,SPY,657.3569946289062,0.0007636198247549377,0.8459120131291299,0.3053837066389463
2025-09-25,SPY,654.3242797851562,0.0007625428271227478,0.845875912509267,0.3062035312872555
2025-09-26,SPY,658.072998046875,0.0007615052552596698,0.8458845997814487,0.3069008723878917
2025-09-29,SPY,659.9224243164062,0.000760590443305852,0.8458886688414785,0.3066945716136531
2025-09-30,SPY,662.4082641601562,0.0007593713894106707,0.8460093637825745,0.30656892638023575
2025-10-01,SPY,664.6654052734375,0.0007581976411518983,0.846147893345458,0.3066038117099868
2025-10-02,SPY,665.4309692382812,0.0007571432347819037,0.8462523798321433,0.3061206578410512
2025-10-03,SPY,665.421142578125,0.0007559867968265543,0.846385356682516,0.30257790672739043
2025-10-06,SPY,667.8074951171875,0.0007548609336837052,0.846541808890208,0.3028062904367971
2025-10-07,SPY,665.3316040039062,0.0007532837783182555,0.8468462204756717,0.3032165663149112
2025-10-08,SPY,669.2990112304688,0.000751972810380237,0.8470983939245075,0.3015677483627547
2025-10-09,SPY,667.3600463867188,0.0007505389603145778,0.8473640142674341,0.29840733366996347
2025-10-10,SPY,649.32275390625,0.0007486932100775084,0.8473503920653157,0.3246650154935675
2025-10-13,SPY,659.2860107421875,0.0007473158154400986,0.8474090388196901,0.3310254665459948
2025-10-14,SPY,658.4805908203125,0.0007459899878608328,0.8474278180297303,0.33085825317218387
2025-10-15,SPY,661.4039306640625,0.0007448234511321052,0.8474509423925785,0.33024933763941533
2025-10-16,SPY,656.8995971679688,0.0007433091747389809,0.8474817943684568,0.3300634042743686
2025-10-17,SPY,660.62841796875,0.0007417683101707339,0.8476057489335503,0.3283560426394248
2025-10-20,SPY,667.499267578125,0.0007406762251975894,0.8476980137063037,0.33126352077570037
2025-10-21,SPY,667.4893188476562,0.0007395398679732263,0.847798729055844,0.3311821820936838
2025-10-22,SPY,664.0191040039062,0.0007379202995248457,0.8480199527118936,0.3319525351329278
2025-10-23,SPY,667.9566650390625,0.0007361876309485247,0.8484025630568659,0.3327277487889345
2025-10-24,SPY,673.4155883789062,0.0007343092208535733,0.8490367969327255,0.3346772894087983
2025-10-27,SPY,681.3603515625,0.0007326193314757141,0.8497447666479547,0.33550507329307
2025-10-28,SPY,683.1700439453125,0.0007311215665546178,0.8503472670668264,0.3354793808070085
2025-10-29,SPY,683.4982299804688,0.0007292452664657636,0.8512719213215791,0.33535248792968975
2025-10-30,SPY,675.9810180664062,0.0007267740233624433,0.8525382089531682,0.3401552667312636
2025-10-31,SPY,678.1983032226562,0.0007242232450099591,0.8539983887119297,0.34028343368738573
2025-11-03,SPY,679.4711303710938,0.000721948013466619,0.8552138214622698,0.33973746879820227
2025-11-04,SPY,671.4169921875,0.0007194908447877294,0.8563157712131257,0.33001014579793325
2025-11-05,SPY,673.7437133789062,0.0007173189995639901,0.8572335569359543,0.3297523152392178
2025-11-06,SPY,666.514892578125,0.0007152955111630224,0.8577708653428664,0.3342522929945287
2025-11-07,SPY,667.1710815429688,0.0007134663280574263,0.8581892631871488,0.3294055555204158
2025-11-10,SPY,677.5818481445312,0.0007120134591957503,0.8586435731041272,0.3162531645831558
2025-11-11,SPY,679.1329956054688,0.0007106374464322895,0.8590799234271042,0.3144015655380063
2025-11-12,SPY,679.5109252929688,0.000709247610522232,0.8595297054777388,0.3138010820403763
2025-11-13,SPY,668.235107421875,0.0007072337608482615,0.8600951154087659,0.32481158183509523
2025-11-14,SPY,668.1256713867188,0.0007055391108209769,0.8604308444883777,0.32425828075150276
2025-11-17,SPY,661.901123046875,0.0007035592933467524,0.8607413071801879,0.32778207799704706
2025-11-18,SPY,656.3427734375,0.0007017942885959614,0.8607414029529687,0.3288621811610678
2025-11-19,SPY,658.8783569335938,0.0007001316624281239,0.8607688632132147,0.322533294697832
2025-11-20,SPY,648.8355712890625,0.0006980971506092439,0.8606126044586093,0.33130715894160057
2025-11-21,SPY,655.2987670898438,0.0006962885469232258,0.8605795708672237,0.3341495342829852
2025-11-24,SPY,664.9437866210938,0.0006949678829106576,0.8606183933899667,0.34141373825094284
2025-11-25,SPY,671.1982421875,0.0006937776384303841,0.8607429004796426,0.34334155136262573
2025-11-26,SPY,675.8318481445312,0.0006928010588154953,0.8608676270311094,0.34448911612561006
2025-11-28,SPY,679.5208129882812,0.0006919273572095829,0.8610086714219862,0.34498339747896
2025-12-01,SPY,676.41845703125,0.000690862660831338,0.8611670958007568,0.3450718682327283
2025-12-02,SPY,677.67138671875,0.0006898248137324844,0.8613320032347945,0.34457050445079634
2025-12-03,SPY,680.0180053710938,0.0006888115303699977,0.8615239714984013,0.3436190235822234
2025-12-04,SPY,680.51513671875,0.0006878678106993528,0.861688422385309,0.3434749888632463
2025-12-05,SPY,681.8078002929688,0.0006870680602283423,0.8618111125692676,0.34345382022633025
2025-12-08,SPY,679.7594604492188,0.0006860328192954947,0.8619889338446745,0.3426467624239412
2025-12-09,SPY,679.1727905273438,0.0006849323573813924,0.8621789287205265,0.34245627583693067
2025-12-10,SPY,683.6771850585938,0.0006838520139421229,0.8624436700840397,0.3436678826579864
2025-12-11,SPY,685.26806640625,0.0006829652289222662,0.8626359551516987,0.34248786819589666
2025-12-12,SPY,677.9000854492188,0.0006818844927517115,0.8627720274900387,0.34667695895329187
2025-12-15,SPY,676.8758544921875,0.0006808207589244647,0.8628745181960267,0.34483312142376815
2025-12-16,SPY,675.0264282226562,0.0006797616530890189,0.8629320273937009,0.3439438257749356
2025-12-17,SPY,667.5986938476562,0.0006787278192551893,0.8628283810831625,0.3487729984456845
2025-12-18,SPY,672.6399536132812,0.0006779114441257454,0.8627716031720719,0.34998957598788155
2025-12-19,SPY,678.7363891601562,0.0006772326390340022,0.8627727462569096,0.35178563925413037
2025-12-22,SPY,682.96484375,0.0006767958783823994,0.8627760948639103,0.31748539645041257
2025-12-23,SPY,686.0863037109375,0.000676572916907331,0.8627759232269073,0.31792979593971593
2025-12-24,SPY,688.4996948242188,0.0006760654326232476,0.8628335180949663,0.31340609466034564
2025-12-26,SPY,688.4298706054688,0.000675740235243298,0.8628509614872278,0.3122884112448602
2025-12-29,SPY,685.9765625,0.000675340613744547,0.8628585526852616,0.3087747745826101
2025-12-30,SPY,685.138916015625,0.0006749746513728537,0.8628531516164981,0.3088094122357934
2025-12-31,SPY,680.062744140625,0.0006744393838430834,0.8628140131935745,0.3064667871875567
2026-01-02,SPY,681.309326171875,0.0006739203400699695,0.8627818928732269,0.300948415471668
2026-01-05,SPY,685.846923828125,0.000673453143754287,0.8627827944148075,0.30152107504883324
2026-01-06,SPY,689.92578125,0.0006729559915829332,0.8628220986545316,0.30210142730600836
2026-01-07,SPY,687.701904296875,0.0006721506547467394,0.8629142115181904,0.2974071710476051
2026-01-08,SPY,687.632080078125,0.0006712281028933189,0.8630422646009963,0.2963717195695747
2026-01-09,SPY,692.1796264648438,0.0006704545755245958,0.8631792985578831,0.29215656355534925
2026-01-12,SPY,693.2666625976562,0.0006700142826139397,0.8632220686426779,0.29209131506600705
2026-01-13,SPY,691.8804931640625,0.0006694528110217711,0.8632760725836424,0.28246779542928757
2026-01-14,SPY,688.479736328125,0.0006688706402327422,0.863292883086122,0.2835929378180408
2026-01-15,SPY,690.3546142578125,0.000668305118878844,0.8633223590346407,0.2836578130227566
2026-01-16,SPY,689.7761840820312,0.0006676988974446869,0.8633492895093164,0.2722559707171141
2026-01-20,SPY,675.7345581054688,0.0006664836114684679,0.8632712125701185,0.2890024632533499
2026-01-21,SPY,683.5332641601562,0.0006653713079672928,0.8633309858760572,0.29007308615850114
2026-01-22,SPY,687.103515625,0.0006645541595352207,0.8633582980717535,0.28805640925970927
2026-01-23,SPY,687.352783203125,0.0006640019281109666,0.8633337585051116,0.28702361099928597
2026-01-26,SPY,690.84326171875,0.0006635833663281939,0.8633242042930206,0.2868185491787172
2026-01-27,SPY,693.5957641601562,0.0006632914611763517,0.8633200223326774,0.28672749242718976
2026-01-28,SPY,693.5259399414062,0.0006629869390522801,0.8633135634078034,0.27828855808364544
2026-01-29,SPY,692.1497192382812,0.0006627279783535481,0.863295425991892,0.27607680313304006
2026-01-30,SPY,690.0853271484375,0.0006623332165429179,0.8632636659553142,0.2755117223659701
2026-02-02,SPY,693.5159912109375,0.0006622069134490068,0.8632511237014864,0.2753080584003755
2026-02-03,SPY,687.6520385742188,0.0006618272633206802,0.863193967444181,0.27704739068481726
2026-02-04,SPY,684.3211059570312,0.000660909632198634,0.8631296722598916,0.2760552924432052
2026-02-05,SPY,675.7744750976562,0.0006599682589725516,0.8629034867022233,0.281119612048242
2026-02-06,SPY,688.739013671875,0.0006596898825925692,0.8628531705382589,0.29352873535827984
2026-02-09,SPY,692.0599975585938,0.0006594049391228122,0.8628182779231723,0.29381895638701266
2026-02-10,SPY,690.2349243164062,0.0006590919377117492,0.8627684643560914,0.2905071575764042
2026-02-11,SPY,690.075439453125,0.0006589361692915951,0.8627347399781706,0.2890142936524993
2026-02-12,SPY,679.41455078125,0.0006583907182493262,0.8625576926174041,0.2987964025033356
2026-02-13,SPY,679.8931884765625,0.000657966656789942,0.8624058862086983,0.2981918658177514
2026-02-17,SPY,680.9901733398438,0.000657539082355028,0.8622591906768898,0.2943816088271967
2026-02-18,SPY,684.4208374023438,0.0006568704139615733,0.862116926105097,0.295073082227434
2026-02-19,SPY,682.61572265625,0.0006563205074944965,0.8619568789387547,0.29515318019648484
2026-02-20,SPY,687.5523071289062,0.0006560712174451961,0.8618851289860169,0.29665598594690895
2026-02-23,SPY,680.531494140625,0.000655429785588324,0.8616780217443274,0.3001503343382849
2026-02-24,SPY,685.4779052734375,0.000654796888150652,0.8615300775057004,0.28976820880024895
2026-02-25,SPY,691.26220703125,0.0006543507844673217,0.8614494547590122,0.29098910868330247
2026-02-26,SPY,687.422607421875,0.00065422475352723,0.8614041952540158,0.291181318723246
2026-02-27,SPY,684.1216430664062,0.0006539705806597859,0.861303393228132,0.29223485537816307
2026-03-02,SPY,684.5106201171875,0.0006536124911434033,0.8611720483741521,0.28148865851187055
2026-03-03,SPY,678.4771118164062,0.0006530587511059586,0.8609285709866732,0.2764274567169117
2026-03-04,SPY,683.2639770507812,0.0006526095809755842,0.8607573767119708,0.26507943234803244
2026-03-05,SPY,679.4544067382812,0.0006520828888999302,0.8605237485913952,0.260428017370096
2026-03-06,SPY,670.5487060546875,0.0006514365416903638,0.8601369290611532,0.2638780061581542
2026-03-09,SPY,676.4227294921875,0.0006509427320374403,0.859875230851529,0.25302072675662196
2026-03-10,SPY,675.3356323242188,0.0006501446853176403,0.859499740139577,0.2522450732801809
2026-03-11,SPY,674.4879760742188,0.0006494072722442037,0.8591214159314746,0.22245576310539927
2026-03-12,SPY,664.2459106445312,0.0006485141304381104,0.858507892265668,0.22924164711633174
2026-03-13,SPY,660.4862060546875,0.0006473182613985636,0.857690466339442,0.22998612335482496
2026-03-16,SPY,667.2078857421875,0.0006463142624988087,0.8570822147481816,0.22549833622298812
2026-03-17,SPY,668.9630126953125,0.0006455979385939474,0.8566085906964989,0.2104365912849618
2026-03-18,SPY,659.6285400390625,0.0006444864931141337,0.8557776839650941,0.2170102015353811
2026-03-19,SPY,658.0029907226562,0.0006432444821164193,0.8548460662866794,0.2121238424808206
2026-03-20,SPY,648.5700073242188,0.0006414734786692359,0.8534258383731492,0.2169187843804376
2026-03-23,SPY,655.3800048828125,0.0006400641386187526,0.8523419308420099,0.22016972455697703
2026-03-24,SPY,653.1799926757812,0.0006386814544022328,0.8511931730470781,0.2207405466579251
2026-03-25,SPY,656.8200073242188,0.0006376232726612857,0.8502875305292741,0.210117587199184
2026-03-26,SPY,645.0900268554688,0.000636194314637394,0.8488502428603236,0.22344216066017555
2026-03-27,SPY,634.0900268554688,0.0006342929351293337,0.846732801440618,0.2295126360345987
2026-03-30,SPY,631.969970703125,0.0006322264956668327,0.8444234991780787,0.22964657969871255
2026-03-31,SPY,650.3400268554688,0.0006307711986578786,0.8431120449797979,0.24327136251276202
2026-04-01,SPY,655.239990234375,0.0006296674866066472,0.8421113033652498,0.24362200756502905
2026-04-02,SPY,655.8300170898438,0.0006285571155846912,0.8411136761136552,0.24338699486410995
2026-04-06,SPY,658.9299926757812,0.00062749324104953,0.8402072278224915,0.24272905934787875
2026-04-07,SPY,659.219970703125,0.0006262647206833494,0.8392209774512982,0.13833635567029562
2026-04-08,SPY,676.010009765625,0.0006256303788551618,0.8388209638686315,0.0063088127250745096
2026-04-09,SPY,679.9099731445312,0.0006248140294042861,0.8384120660473825,0.0068009866838248225
2026-04-10,SPY,679.4600219726562,0.0006241993963174402,0.8380563426964098,-0.005441748652963036
2016-04-11,QQQ,101.18049621582031,,,
2016-04-12,QQQ,102.02835083007812,,,
2016-04-13,QQQ,103.33271789550781,,,
2016-04-14,QQQ,103.3420181274414,,,
2016-04-15,QQQ,103.08114624023438,,,
2016-04-18,QQQ,103.63082885742188,,,
2016-04-19,QQQ,102.99728393554688,,,
2016-04-20,QQQ,103.08114624023438,,,
2016-04-21,QQQ,103.09046173095703,,,
2016-04-22,QQQ,101.53455352783203,,,
2016-04-25,QQQ,101.53455352783203,,,
2016-04-26,QQQ,101.04073333740234,,,
2016-04-27,QQQ,100.2302017211914,,,
2016-04-28,QQQ,99.01901245117188,,,
2016-04-29,QQQ,98.49729919433594,,,
2016-05-02,QQQ,99.4289321899414,,,
2016-05-03,QQQ,98.50658416748047,,,
2016-05-04,QQQ,97.87303161621094,,,
2016-05-05,QQQ,97.84510040283203,,,
2016-05-06,QQQ,98.3668212890625,,,
2016-05-09,QQQ,98.64633178710938,,,
2016-05-10,QQQ,99.99726867675781,,,
2016-05-11,QQQ,99.09355163574219,,,
2016-05-12,QQQ,98.65564727783203,,,
2016-05-13,QQQ,98.29231262207031,,,
2016-05-16,QQQ,99.52210998535156,,,
2016-05-17,QQQ,98.27368927001953,,,
2016-05-18,QQQ,98.62771606445312,,,
2016-05-19,QQQ,98.11526489257812,,,
2016-05-20,QQQ,99.19603729248047,,,
2016-05-23,QQQ,99.06558990478516,,,
2016-05-24,QQQ,101.05007934570312,,,
2016-05-25,QQQ,101.77677917480469,,,
2016-05-26,QQQ,102.07489013671875,,,
2016-05-27,QQQ,102.60598754882812,,,
2016-05-31,QQQ,102.80162048339844,,,
2016-06-01,QQQ,102.81094360351562,,,
2016-06-02,QQQ,103.0252456665039,,,
2016-06-03,QQQ,102.540771484375,,,
2016-06-06,QQQ,102.9134521484375,,,
2016-06-07,QQQ,102.652587890625,,,
2016-06-08,QQQ,102.82957458496094,,,
2016-06-09,QQQ,102.66191101074219,,,
2016-06-10,QQQ,101.49726867675781,,,
2016-06-13,QQQ,100.64945983886719,,,
2016-06-14,QQQ,100.64945983886719,,,
2016-06-15,QQQ,100.3606185913086,,,
2016-06-16,QQQ,100.65875244140625,,,
2016-06-17,QQQ,99.47891998291016,,,
2016-06-20,QQQ,100.10480499267578,,,
2016-06-21,QQQ,100.4223861694336,,,
2016-06-22,QQQ,100.17953491210938,,,
2016-06-23,QQQ,101.60881042480469,,,
2016-06-24,QQQ,97.42375946044922,,,
2016-06-27,QQQ,95.49008178710938,,,
2016-06-28,QQQ,97.5825424194336,,,
2016-06-29,QQQ,99.3107681274414,,,
2016-06-30,QQQ,100.4598159790039,,,
2016-07-01,QQQ,100.96424102783203,,,
2016-07-05,QQQ,100.34768676757812,,,
2016-07-06,QQQ,101.16976928710938,,,
2016-07-07,QQQ,101.46868896484375,,,
2016-07-08,QQQ,103.03807830810547,,,
2016-07-11,QQQ,103.6266098022461,,,
2016-07-12,QQQ,104.14971923828125,,,
2016-07-13,QQQ,103.8974838256836,,,
2016-07-14,QQQ,104.60748291015625,,,
2016-07-15,QQQ,104.43932342529297,,,
2016-07-18,QQQ,105.13060760498047,,,
2016-07-19,QQQ,104.74759674072266,,,
2016-07-20,QQQ,105.97135162353516,,,
2016-07-21,QQQ,105.72845458984375,,,
2016-07-22,QQQ,106.16751098632812,,,
2016-07-25,QQQ,106.1768798828125,,,
2016-07-26,QQQ,106.29829406738281,,,
2016-07-27,QQQ,107.03627014160156,,,
2016-07-28,QQQ,107.40994262695312,,,
2016-07-29,QQQ,107.64350891113281,,,
2016-08-01,QQQ,108.21333312988281,,,
2016-08-02,QQQ,107.39127349853516,,,
2016-08-03,QQQ,107.74625396728516,,,
2016-08-04,QQQ,108.05452728271484,,,
2016-08-05,QQQ,109.09143829345703,,,
2016-08-08,QQQ,108.97000122070312,,,
2016-08-09,QQQ,109.22220611572266,,,
2016-08-10,QQQ,108.9419937133789,,,
2016-08-11,QQQ,109.40906524658203,,,
2016-08-12,QQQ,109.48377990722656,,,
2016-08-15,QQQ,109.95087432861328,,,
2016-08-16,QQQ,109.34369659423828,,,
2016-08-17,QQQ,109.53984832763672,,,
2016-08-18,QQQ,109.56786346435547,,,
2016-08-19,QQQ,109.53984832763672,,,
2016-08-22,QQQ,109.62391662597656,,,
2016-08-23,QQQ,109.82010650634766,,,
2016-08-24,QQQ,109.11011505126953,,,
2016-08-25,QQQ,108.93262481689453,,,
2016-08-26,QQQ,109.09143829345703,,,
2016-08-29,QQQ,109.24092102050781,,,
2016-08-30,QQQ,108.88593292236328,,,
2016-08-31,QQQ,108.77381134033203,,,
2016-09-01,QQQ,109.05409240722656,,,
2016-09-02,QQQ,109.40906524658203,,,
2016-09-06,QQQ,110.09101104736328,,,
2016-09-07,QQQ,110.15637969970703,,,
2016-09-08,QQQ,109.5118179321289,,,
2016-09-09,QQQ,106.75606536865234,,,
2016-09-12,QQQ,108.67108917236328,,,
2016-09-13,QQQ,107.69953918457031,,,
2016-09-14,QQQ,108.21333312988281,,,
2016-09-15,QQQ,109.89482116699219,,,
2016-09-16,QQQ,109.8423843383789,,,
2016-09-19,QQQ,109.36475372314453,,,
2016-09-20,QQQ,109.57080841064453,,,
2016-09-21,QQQ,110.64776611328125,,,
2016-09-22,QQQ,111.528076171875,,,
2016-09-23,QQQ,110.81635284423828,,,
2016-09-26,QQQ,109.88919830322266,,,
2016-09-27,QQQ,110.97553253173828,,,
2016-09-28,QQQ,111.162841796875,,,
2016-09-29,QQQ,110.35743713378906,,,
2016-09-30,QQQ,111.18159484863281,,,
2016-10-03,QQQ,111.02236938476562,,,
2016-10-04,QQQ,110.85381317138672,,,
2016-10-05,QQQ,111.24710845947266,,,
2016-10-06,QQQ,111.19094848632812,,,
2016-10-07,QQQ,110.94744873046875,,,
2016-10-10,QQQ,111.64982604980469,,,
2016-10-11,QQQ,110.05777740478516,,,
2016-10-12,QQQ,109.96412658691406,,,
2016-10-13,QQQ,109.57080841064453,,,
2016-10-14,QQQ,109.70188903808594,,,
2016-10-17,QQQ,109.40222930908203,,,
2016-10-18,QQQ,110.37617492675781,,,
2016-10-19,QQQ,110.3668441772461,,,
2016-10-20,QQQ,110.23571014404297,,,
2016-10-21,QQQ,110.64776611328125,,,
2016-10-24,QQQ,111.97759246826172,,,
2016-10-25,QQQ,111.62173461914062,,,
2016-10-26,QQQ,110.8631591796875,,,
2016-10-27,QQQ,110.35743713378906,,,
2016-10-28,QQQ,109.6644515991211,,,
2016-10-31,QQQ,109.5614242553711,,,
2016-11-01,QQQ,108.7373275756836,,,
2016-11-02,QQQ,107.86637878417969,,,
2016-11-03,QQQ,106.80812072753906,,,
2016-11-04,QQQ,106.4334945678711,,,
2016-11-07,QQQ,108.96204376220703,,,
2016-11-08,QQQ,109.67381286621094,,,
2016-11-09,QQQ,110.17952728271484,,,
2016-11-10,QQQ,108.4001693725586,,,
2016-11-11,QQQ,108.44699096679688,,,
2016-11-14,QQQ,107.35128784179688,,,
2016-11-15,QQQ,108.84033966064453,,,
2016-11-16,QQQ,109.48654174804688,,,
2016-11-17,QQQ,110.28254699707031,,,
2016-11-18,QQQ,109.87047576904297,,,
2016-11-21,QQQ,111.01302337646484,,,
2016-11-22,QQQ,111.35014343261719,,,
2016-11-23,QQQ,110.90062713623047,,,
2016-11-25,QQQ,111.25650787353516,,,
2016-11-28,QQQ,111.00364685058594,,,
2016-11-29,QQQ,111.38761901855469,,,
2016-11-30,QQQ,110.03904724121094,,,
2016-12-01,QQQ,108.137939453125,,,
2016-12-02,QQQ,108.35334014892578,,,
2016-12-05,QQQ,109.19621276855469,,,
2016-12-06,QQQ,109.45838928222656,,,
2016-12-07,QQQ,110.84443664550781,,,
2016-12-08,QQQ,111.04112243652344,,,
2016-12-09,QQQ,111.91204071044922,,,
2016-12-12,QQQ,111.4063491821289,,,
2016-12-13,QQQ,112.81110382080078,,,
2016-12-14,QQQ,112.57697296142578,,,
2016-12-15,QQQ,112.75489807128906,,,
2016-12-16,QQQ,112.3369140625,,,
2016-12-19,QQQ,112.79718017578125,,,
2016-12-20,QQQ,113.22923278808594,,,
2016-12-21,QQQ,113.14470672607422,,,
2016-12-22,QQQ,112.82535552978516,,,
