date,ticker,prev_close,price_1030,gain_1030,cum_vol_1030,vwap_1030,read,C1,C2,C3,C4,E1,E2,E3,E4,entry_open_1030,close_eod,outcome_pct,n_slice_bars,active_proxy,boundary_leak_zone
2025-09-29,BKKT,17.95,23.45,0.3064,2473213,22.2819,CONT,1,1,1,1,0,0,0,0,23.5283,25.54,0.0855,12,1,0
2025-09-29,BQ,2.926,5.3599,0.8318,3142875,4.8897,CONT,1,1,1,1,0,0,0,0,5.36,9.98,0.8619,11,1,0
2025-09-29,DFLI,5.235,7.09,0.3543,6815777,7.3907,UNC,0,1,1,0,1,1,1,0,7.09,6.642,-0.0632,12,1,0
2025-09-29,DWTX,5.52,7.5654,0.3705,16150888,8.6146,EX,0,0,0,0,1,1,1,1,7.57,7.9424,0.0492,12,1,0
2025-09-29,JFB,3.425,5.6,0.635,17803904,5.9137,UNC,0,1,1,0,1,0,1,0,5.592,6.338,0.1334,12,1,0
2025-09-29,MRUS,68.89,93.965,0.364,12943023,94.2413,EX,0,0,0,0,1,1,1,1,93.965,93.69,-0.0029,12,0,0
2025-09-29,MSOX,6.06,8.45,0.3944,1553352,8.318,CONT,1,1,1,1,0,0,1,0,8.44,9.23,0.0936,12,1,0
2025-09-29,MSS,9.55,21.2,1.2199,2603534,27.7058,EX,0,0,0,0,1,1,1,0,21.2,11.41,-0.4618,12,1,0
2025-09-29,NUAI,1.84,2.4501,0.3316,31515594,2.3217,UNC,1,1,1,1,0,0,1,1,2.45,2.4959,0.0187,12,1,0
2025-09-29,POAI,11.63,21,0.8057,1432896,24.8043,EX,0,1,0,0,1,1,1,0,21,17.87,-0.149,12,0,0
2025-09-29,PSTV,15.43,20.37,0.3202,1431050,19.201,CONT,1,1,1,1,0,0,0,0,20.37,20.75,0.0187,12,1,0
2025-09-29,SCOR,6.12,9.1132,0.4891,1173852,8.934,UNC,1,1,1,1,0,1,1,1,9.2,8.85,-0.038,12,1,0
2025-09-29,STKH,4.3348,5.68,0.3103,2434815,6.2039,EX,0,1,0,0,1,1,1,0,5.6935,6.5,0.1417,12,1,0
2025-09-29,TLRY,11.5,16.29,0.4165,11274301,15.3962,CONT,1,1,1,1,0,0,1,0,16.25,18.59,0.144,12,1,0
2025-09-30,ANAB,23.27,31.97,0.3739,1472746,30.132,CONT,1,1,1,1,0,0,0,0,31.7241,30.61,-0.0351,12,1,0
2025-09-30,BENF,2.927,5.36,0.8312,9990963,4.7525,CONT,1,1,1,1,0,0,0,0,5.358,7.63,0.424,12,1,0
2025-09-30,CRE,9,12,0.3333,1914448,12.9144,EX,0,0,0,0,1,1,1,0,12.06,11.58,-0.0398,12,1,0
2025-09-30,IBG,15.75,21.36,0.3562,4297922,22.757,UNC,0,1,1,0,1,0,1,0,21.35,21.85,0.0234,12,1,0
2025-09-30,SPRC,40.14,55.71,0.3879,1864277,58.5005,EX,0,1,0,0,1,1,1,0,55.71,54.17,-0.0276,12,1,0
2025-09-30,ZURA,2.99,4.1501,0.388,16775041,4.2214,UNC,0,1,1,1,1,0,0,1,4.15,4.3212,0.0413,12,1,0
2025-10-01,AKAN,97.99,161.1,0.644,608933,179.5302,CONT,0,1,1,1,1,0,0,0,165.15,75.6,-0.5422,11,1,0
2025-10-01,RVYL,10.36,18.37,0.7732,1418186,17.3339,CONT,1,1,1,1,0,0,0,0,18.38,17.87,-0.0277,12,0,0
2025-10-02,CIGL,2.57,3.7996,0.4784,9039547,3.8821,UNC,0,1,1,0,1,1,1,1,3.7912,4.505,0.1883,12,0,0
2025-10-02,TSHA,3.18,4.5201,0.4214,51094261,4.4377,UNC,1,1,1,1,0,0,1,1,4.5257,4.88,0.0783,12,1,0
2025-10-03,ANRO,4.41,6.93,0.5714,27177294,6.3112,CONT,1,1,1,1,0,0,0,0,6.94,6.89,-0.0072,12,1,0
2025-10-03,ASNS,3.7,6.531,0.7651,8405838,6.3797,UNC,1,0,0,1,0,0,0,0,6.531,6.3,-0.0354,12,0,0
2025-10-03,ASTC,4.81,6.3861,0.3277,24056821,7.3637,UNC,0,1,1,0,1,1,1,0,6.395,5.87,-0.0821,12,1,0
2025-10-03,BNAI,3.55,5.067,0.4273,3988804,5.1347,UNC,0,1,1,0,1,0,1,0,5.065,6.06,0.1964,12,1,0
2025-10-03,EPSM,15.08,28.33,0.8786,1373597,22.9863,CONT,1,1,1,1,0,0,0,0,30.59,26.67,-0.1281,11,1,0
2025-10-03,QUBX,123.7,172.85,0.3973,617191,166.6018,UNC,1,1,1,1,0,1,1,0,173.15,180.5,0.0424,12,1,0
2025-10-03,XELB,5.19,7.29,0.4046,3701156,7.3355,UNC,0,1,1,0,1,1,1,1,7.291,7.14,-0.0207,12,1,0
2025-10-06,AMDL,10.66,16.6101,0.5582,38298171,17.0814,EX,0,1,0,0,1,1,1,0,16.615,15.71,-0.0545,12,1,0
2025-10-06,ARBK,90.29,176.8,0.9581,509096,171.877,UNC,1,1,1,1,0,1,1,0,177.36,176.58,-0.0044,12,1,0
2025-10-06,CRML,7.98,13.15,0.6479,33517015,13.1885,UNC,0,1,1,1,1,0,1,0,13.1558,11.57,-0.1205,12,1,0
2025-10-06,IONR,4.75,7.01,0.4758,2598759,7.2254,UNC,0,1,0,0,1,0,0,0,7.0293,6.53,-0.071,12,1,0
2025-10-06,SOPA,1.41,2.7813,0.9726,29056217,3.0971,EX,0,0,0,0,1,1,1,0,2.785,5.298,0.9023,12,0,0
2025-10-06,SPRB,8.82,41.44,3.6984,4173256,36.8805,UNC,1,0,0,1,0,1,0,0,44,152.52,2.4664,10,1,0
2025-10-06,STEX,5.24,6.9012,0.317,2385348,6.4776,CONT,1,1,1,1,0,0,1,0,6.91,6.31,-0.0868,12,1,0
2025-10-07,BJDX,6.2,8.06,0.3,3743362,9.2029,UNC,0,0,1,0,1,0,1,0,8.08,8.68,0.0743,12,1,0
2025-10-07,BNAI,5.041,7.57,0.5017,3127462,7.3258,CONT,1,1,1,1,0,0,0,0,7.568,6.81,-0.1002,12,1,0
2025-10-07,BQ,16,30.57,0.9106,927227,25.4201,CONT,1,1,1,1,0,0,0,0,31,12.0001,-0.6129,12,1,0
2025-10-07,GLTO,3.71,24.44,5.5876,8606286,26.3698,EX,0,1,0,0,1,1,1,0,24.45,17.99,-0.2642,12,0,0
2025-10-07,TMQ,2.09,6.633,2.1737,65086883,6.7819,EX,0,1,0,0,1,1,1,1,6.6289,6.5,-0.0194,12,1,0
2025-10-08,ACXP,4.29,7.06,0.6457,3127190,7.0349,CONT,1,1,1,1,0,0,1,0,7.06,8.11,0.1487,12,1,0
2025-10-08,ATON,5.58,10.5,0.8817,4630508,11.5613,EX,0,0,0,0,1,1,1,0,10.5012,10.94,0.0418,12,0,0
2025-10-08,BIAF,2.45,3.24,0.3224,9704242,3.3741,EX,0,0,1,0,1,1,1,1,3.2499,3.02,-0.0707,12,1,0
2025-10-08,BURU,2.37,3.343,0.4105,73323489,3.6765,EX,0,0,1,0,1,1,1,0,3.343,3.256,-0.026,12,1,0
2025-10-08,PCSA,9,13.43,0.4922,1347862,12.5314,UNC,1,1,0,1,0,1,1,0,13.41,11.97,-0.1074,12,1,0
2025-10-08,SCWO,3.651,4.863,0.332,959412,4.8378,CONT,1,1,1,0,0,0,0,1,4.879,6.99,0.4327,12,1,0
2025-10-08,TNMG,6.598,9.024,0.3677,2063894,9.7166,UNC,0,1,1,0,1,0,1,0,9.024,9.53,0.0561,12,1,0
2025-10-08,UPC,5.17,8.01,0.5493,1682990,8.3267,UNC,0,1,0,0,1,0,0,0,8.01,9.3,0.161,12,1,0
2025-10-08,XBIO,4.29,12.45,1.9021,9540437,12.3615,CONT,1,1,1,1,0,0,0,0,12.45,10.3637,-0.1676,12,1,0
2025-10-08,XTLB,22.4,31.84,0.4214,544834,34.6587,UNC,0,1,1,0,1,1,1,1,32,34,0.0625,12,1,0
2025-10-09,AMBO,3.57,4.9431,0.3846,700161,5.0156,UNC,0,1,0,0,1,0,0,0,4.95,5.38,0.0869,12,1,0
2025-10-09,BAOS,3.31,4.9,0.4804,2025699,4.7812,UNC,1,1,1,1,0,1,1,0,4.9,4.832,-0.0139,12,1,0
2025-10-09,BJDX,7.48,14.56,0.9465,6770220,15.4295,EX,0,0,0,0,1,1,1,0,14.58,13.12,-0.1001,12,1,0
2025-10-09,EPWK,3.012,4.988,0.656,8999190,5.0843,UNC,0,1,1,1,1,1,1,1,4.98,4.496,-0.0972,12,0,0
2025-10-09,GLTO,10.65,14.2,0.3333,7326133,15.7197,EX,0,0,0,0,1,1,1,0,14.0938,14.6201,0.0373,12,0,0
2025-10-09,TTRX,7,16.9999,1.4286,3124245,21.8533,EX,0,0,0,0,1,1,1,0,16.89,8.91,-0.4725,12,1,0
2025-10-10,APLX,33.04,50,0.5133,845349,51.7741,UNC,0,1,1,0,1,1,1,0,50.27,43.48,-0.1351,12,1,0
2025-10-10,GWH,1.72,3.25,0.8895,25410541,3.4631,EX,0,0,0,0,1,1,1,0,3.2505,4.21,0.2952,12,1,0
2025-10-10,LFS,3.11,4.0532,0.3033,944187,4.1923,EX,0,1,0,0,1,1,1,0,4.065,4.2,0.0332,12,1,0
2025-10-10,QNRX,8.16,32.18,2.9436,2893656,16.908,CONT,1,1,1,1,0,0,1,0,38,20.73,-0.4545,9,1,0
2025-10-10,SGBX,3.24,6.54,1.0185,14405572,6.0286,CONT,1,1,1,1,0,0,0,0,6.5312,6.25,-0.0431,12,0,0
2025-10-10,STAI,8.964,15.39,0.7169,7008156,15.2223,UNC,1,1,1,1,0,1,1,0,15.38,12.58,-0.1821,12,0,0
2025-10-10,YDDL,5.42,7.43,0.3708,1546444,7.8289,EX,0,1,0,0,1,1,1,1,7.395,6.77,-0.0845,12,1,0
2025-10-10,YHGJ,6,8.3,0.3833,615369,8.4815,EX,0,1,0,0,1,1,1,0,8.26,9.38,0.1356,12,1,0
2025-10-13,ABAT,6.75,9.2022,0.3633,19996570,9.2228,UNC,0,1,1,1,1,0,1,0,9.2,9.22,0.0022,12,1,0
2025-10-13,CHNR,4.9771,6.93,0.3924,3087988,6.9089,UNC,1,1,0,1,0,1,1,1,7.08,6.98,-0.0141,12,1,0
2025-10-13,CRML,14.98,20.138,0.3443,21303424,19.315,UNC,1,1,1,1,0,0,1,1,20.11,23.28,0.1576,12,1,0
2025-10-13,ELBM,1.65,5.015,2.0394,59914717,4.6153,UNC,1,1,1,1,0,0,1,1,5.02,7.02,0.3984,12,1,0
2025-10-13,GWH,4.16,6.77,0.6274,30146413,6.7132,CONT,1,1,1,1,0,0,1,0,6.77,9.05,0.3368,12,1,0
2025-10-13,NAMM,3.16,4.2068,0.3313,8534500,4.2523,UNC,0,1,1,0,1,0,0,0,4.2,4.18,-0.0048,12,1,0
2025-10-13,STI,5.49,11.14,1.0291,11724079,10.9189,UNC,1,0,0,0,0,1,0,1,11.09,21.5554,0.9437,12,1,0
2025-10-14,AQMS,9.91,17.85,0.8012,2915441,17.0434,CONT,1,1,0,1,0,1,0,0,17.775,29.82,0.6776,12,1,0
2025-10-14,ATXS,8.47,11.83,0.3967,7829018,11.9008,EX,0,0,0,0,1,1,1,1,11.84,11.66,-0.0152,12,0,0
2025-10-14,EDHL,7.984,14.48,0.8136,2367284,15.4343,UNC,0,1,1,0,1,1,1,0,14.48,17.28,0.1934,12,1,0
2025-10-14,GWAV,8.51,17.6,1.0682,7035460,20.281,EX,0,1,0,0,1,1,1,0,17.53,17.49,-0.0023,11,1,0
2025-10-14,NUAI,2.35,3.2,0.3617,24237256,3.0313,CONT,1,1,1,1,0,0,0,1,3.205,3.035,-0.053,12,1,0
2025-10-14,NVA,6.832,10.71,0.5676,5951230,10.5827,UNC,1,1,0,1,0,1,1,0,10.75,14.37,0.3367,12,1,0
2025-10-14,SSKN,1.54,2.222,0.4429,30695568,2.3726,EX,0,0,0,0,1,1,1,0,2.23,2.2,-0.0135,12,0,0
2025-10-14,TMQ,6.56,8.93,0.3613,37788085,8.2504,CONT,1,1,1,1,0,0,0,0,8.92,10.485,0.1754,12,1,0
2025-10-15,COOT,0.965,3.435,2.5596,40521824,3.9559,EX,0,0,0,0,1,1,1,0,3.435,2.68,-0.2198,12,1,0
2025-10-15,DFLI,15.3,25.1,0.6405,5688395,22.9877,CONT,1,1,1,1,0,0,0,0,25.15,19.65,-0.2187,12,1,0
2025-10-15,FOSL,2.65,3.7035,0.3975,3641456,3.4266,CONT,1,1,1,1,0,0,1,0,3.7089,3.745,0.0097,12,1,0
2025-10-15,GNPX,12.63,48.68,2.8543,6238790,35.0349,CONT,1,1,1,1,0,0,0,0,48.75,41.94,-0.1397,12,1,0
2025-10-15,IBG,16.1,21.6,0.3416,742996,22.8754,UNC,0,1,0,0,1,0,1,0,21.75,20.4,-0.0621,12,1,0
2025-10-15,IRBT,3.93,5.24,0.3333,4212283,4.8906,CONT,1,1,1,1,0,0,0,0,5.2401,5.375,0.0257,12,0,0
2025-10-15,OMER,4.1,9.959,1.429,27172724,10.504,EX,0,1,0,0,1,1,1,0,9.95,10.425,0.0477,12,1,0
2025-10-15,PFAI,1.91,3.0399,0.5916,5447947,3.4717,EX,0,0,0,0,1,1,1,0,3.03,4.56,0.505,12,1,0
2025-10-15,RKDA,3.69,5.25,0.4228,2852624,5.2994,UNC,0,1,1,1,1,0,1,1,5.25,5.35,0.019,12,1,0
2025-10-15,SEED,1.435,2.38,0.6585,6160117,2.234,CONT,1,1,0,1,0,0,0,0,2.38,1.98,-0.1681,12,1,0
2025-10-15,SOGP,13.175,19.175,0.4554,610017,18.8511,CONT,1,1,1,1,0,0,1,0,19.25,19.275,0.0013,11,1,0
2025-10-15,TRUE,1.48,2.35,0.5878,2728172,2.4233,EX,0,0,0,0,1,1,1,0,2.355,2.39,0.0149,12,0,0
2025-10-15,VERI,5.46,8.96,0.641,19712302,8.6275,CONT,1,1,1,1,0,0,1,0,8.955,8.365,-0.0659,12,1,0
2025-10-16,CYCU,7.833,10.2,0.3022,1394239,10.2096,UNC,0,1,0,1,1,0,0,0,10.2,7.23,-0.2912,12,1,0
2025-10-16,MIRA,1.32,2.065,0.5644,27181886,2.2297,EX,0,0,0,0,1,1,1,1,2.0676,1.81,-0.1246,12,1,0
2025-10-16,PRAX,57.35,189.4767,2.3039,3689735,178.8409,CONT,1,1,1,1,0,0,0,1,189.42,162.73,-0.1409,12,1,0
2025-10-16,RYOJ,2.17,4.1082,0.8932,5747134,4.354,UNC,0,1,1,0,1,1,1,1,4.09,4.8,0.1736,12,1,0
2025-10-16,VIVK,59.02,85.8,0.4537,587975,104.8922,EX,0,0,0,0,1,1,1,0,85.88,58.18,-0.3225,12,1,0
2025-10-16,WHWK,2.1,3.12,0.4857,34420617,3.3278,UNC,0,1,1,0,1,0,0,0,3.1294,2.6,-0.1692,12,1,0
2025-10-17,ACHV,3.08,4.095,0.3295,5920779,4.019,UNC,1,1,1,1,0,0,1,1,4.095,4.2,0.0256,12,1,0
2025-10-17,ARTV,2.77,5.315,0.9188,20132728,5.6485,UNC,0,1,1,0,1,1,1,0,5.318,6.01,0.1301,12,1,0
2025-10-17,ELBM,1.64,2.3003,0.4026,27686151,2.3575,UNC,0,1,1,0,1,1,1,0,2.31,2.215,-0.0411,12,1,0
2025-10-17,GWH,4.55,6.1998,0.3626,7644614,5.6089,CONT,1,1,1,1,0,0,0,0,6.1822,5.22,-0.1556,12,1,0
2025-10-17,KZR,4.17,6.0783,0.4576,1961772,6.0285,CONT,1,1,1,1,0,0,1,0,6.1,6.3642,0.0433,12,0,0
2025-10-17,SGHT,3.45,4.5299,0.313,590838,4.3774,CONT,1,1,1,1,0,0,0,0,4.52,4.68,0.0354,12,1,0
2025-10-17,VHC,17,23.3318,0.3725,920957,25.772,EX,0,0,1,0,1,1,1,0,23.33,24.8,0.063,12,1,0
2025-10-17,XRTX,4.25,6.054,0.4245,4505179,5.9961,CONT,1,1,1,1,0,0,1,0,6.05,5.35,-0.1157,12,1,0
2025-10-20,ANRO,6.08,11.0116,0.8111,9856139,10.2707,CONT,1,1,1,1,0,0,0,0,11.005,11.07,0.0059,12,1,0
2025-10-20,CELC,51.96,75.9201,0.4611,2124736,78.3065,EX,0,0,0,0,1,1,1,0,75.92,70.54,-0.0709,12,1,0
2025-10-20,GSIT,5.08,14.35,1.8248,27014597,11.5691,CONT,1,1,1,1,0,0,1,0,14.3684,12.985,-0.0963,11,1,0
2025-10-20,RAPT,29.34,40.2165,0.3707,1308509,35.3709,UNC,1,1,0,1,0,1,1,0,39.955,33.65,-0.1578,9,0,0
2025-10-20,REPL,4.5,8.705,0.9344,20796775,9.1678,EX,0,0,0,0,1,1,1,0,8.705,8.94,0.027,12,1,0
2025-10-21,ATMV,8.32,13.1,0.5745,708337,13.8693,EX,0,0,0,0,1,1,1,0,13.1999,13.5,0.0227,11,0,0
2025-10-21,NERV,2.66,9.0768,2.4123,59728214,9.7444,UNC,0,1,1,0,1,1,1,1,9.09,6.41,-0.2948,12,1,0
2025-10-21,RYOJ,3.8,5.63,0.4816,1993916,5.3168,CONT,1,1,1,1,0,0,0,0,5.63,9.45,0.6785,12,1,0
2025-10-21,YDKG,4.43,6,0.3544,1460578,5.9253,UNC,1,1,0,1,0,1,1,1,5.99,5.67,-0.0534,12,1,0
2025-10-22,AIRE,18.19,24.5,0.3469,3281561,28.8774,EX,0,0,1,0,1,1,1,0,24.25,18,-0.2577,12,1,0
2025-10-22,BENF,3.896,9.279,1.3817,12664415,8.8651,UNC,1,1,1,1,0,1,1,0,9.24,11.92,0.29,12,1,0
2025-10-22,BNBX,3.42,4.77,0.3947,18210088,5.3842,UNC,0,1,1,0,1,1,1,0,4.74,4.9,0.0338,12,1,0
2025-10-22,BYND,3.62,7.46,1.0608,407770144,6.2174,CONT,1,1,1,1,0,0,0,0,7.4725,3.58,-0.5209,12,1,0
2025-10-22,NDLS,5.759,8.541,0.4831,805646,7.868,CONT,1,1,1,1,0,0,1,0,8.503,7.71,-0.0933,12,1,0
2025-10-22,SBEV,1.89,2.535,0.3413,8005956,2.6298,UNC,0,1,1,0,1,1,1,1,2.54,2.64,0.0394,12,1,0
2025-10-23,BIOA,6.05,8.14,0.3455,2565987,8.1677,UNC,0,1,1,0,1,0,1,1,8.12,7.9429,-0.0218,12,1,0
2025-10-23,QBTX,54.63,76.9041,0.4077,722956,74.2874,CONT,1,1,0,1,0,0,1,0,76.9,69.73,-0.0932,12,1,0
2025-10-23,SGBX,2.28,3.2,0.4035,10760713,3.2773,EX,0,1,0,0,1,1,1,0,3.19,2.965,-0.0705,12,0,0
2025-10-23,VTYX,3.86,7.15,0.8523,27605274,7.3522,EX,0,0,0,0,1,1,1,0,7.155,6.6,-0.0776,12,0,0
2025-10-24,GNTA,3.23,6.75,1.0898,4807672,8.1577,EX,0,0,0,0,1,1,1,0,6.75,6.21,-0.08,12,1,0
2025-10-24,INBX,28.36,47.4,0.6714,1584945,49.429,EX,0,0,0,0,1,1,1,0,47.41,57.2926,0.2084,12,1,0
2025-10-24,NEUP,4.05,6.61,0.6321,38498897,7.1336,UNC,0,1,1,0,1,1,1,0,6.62,6.3,-0.0483,12,1,0
2025-10-24,WGRX,20.15,62,2.0769,3641294,56.851,CONT,1,1,1,1,0,0,1,0,62,57,-0.0806,12,1,0
2025-10-27,ASST,22,32.2,0.4636,12472535,30.1171,CONT,1,1,1,1,0,0,1,0,32.4,32.8,0.0123,12,1,0
2025-10-27,BBAR,10.11,14.225,0.407,2126316,14.3396,EX,0,0,1,0,1,1,1,0,14.2001,14.245,0.0032,12,1,0
2025-10-27,BKYI,7.701,15.3,0.9868,4870769,17.2575,EX,0,0,0,0,1,1,1,0,15.3,10.7,-0.3007,12,0,0
2025-10-27,BMA,57.48,77.785,0.3533,1266122,78.4391,EX,0,0,1,0,1,1,1,1,77.78,79.27,0.0192,12,1,0
2025-10-27,CEPU,9.45,12.64,0.3376,640499,12.8169,UNC,0,1,1,0,1,1,1,1,12.66,13.17,0.0403,12,1,0
2025-10-27,CLIK,6.21,9.58,0.5427,1306960,9.6854,EX,0,1,0,0,1,1,1,0,9.5799,10.46,0.0919,12,1,0
2025-10-27,CODX,10.52,23.1,1.1958,9005242,22.9221,UNC,1,1,1,1,0,0,1,1,23.1,37.46,0.6216,12,1,0
2025-10-27,DYN,17.12,24.2401,0.4159,4168957,24.1906,CONT,1,1,1,1,0,0,1,0,24.24,24.17,-0.0029,12,1,0
2025-10-27,DZZ,3.6,8.9584,1.4884,1038419,6.8666,CONT,1,1,1,1,0,0,0,0,8.95,8.39,-0.0626,12,1,0
2025-10-27,GGAL,35.43,48.89,0.3799,6730521,49.4146,EX,0,0,1,0,1,1,1,1,48.85,49.17,0.0066,12,1,0
2025-10-27,KITT,14.08,18.8,0.3352,5601991,23.4702,EX,0,0,0,0,1,1,1,0,18.8,16.04,-0.1468,12,1,0
2025-10-27,QCML,21.41,29.6,0.3825,1894823,27.3484,CONT,1,1,1,1,0,0,0,1,29.5473,26.16,-0.1146,12,1,0
2025-10-27,RNA,49.15,70.125,0.4268,18134012,70.1437,EX,0,0,0,0,1,1,1,0,70.125,69.98,-0.0021,12,1,0
2025-10-27,SOHO,0.8903,2.14,1.4037,1830855,2.1357,CONT,1,1,1,1,0,0,1,0,2.15,2.14,-0.0047,12,0,0
2025-10-27,SUPV,6.73,10.04,0.4918,5949588,9.8731,UNC,1,1,1,1,0,1,1,1,10.04,9.93,-0.011,12,1,0
2025-10-27,TEO,7.92,10.375,0.31,740847,10.1169,CONT,1,1,1,1,0,0,1,0,10.44,10.92,0.046,12,1,0
2025-10-27,TGL,14.44,21.59,0.4952,899069,21.2629,UNC,1,1,1,1,0,0,1,1,21.47,16.54,-0.2296,12,1,0
2025-10-27,TGS,22.48,29.815,0.3263,1077028,30.6984,EX,0,1,0,0,1,1,1,0,29.84,30.87,0.0345,12,1,0
2025-10-28,FRGT,30.75,43.47,0.4137,1054467,47.0119,EX,0,0,0,0,1,1,1,0,43.25,35,-0.1908,12,1,0
2025-10-28,LUNG,1.56,2.17,0.391,19999500,2.1547,UNC,1,1,1,1,0,1,1,0,2.1672,1.9899,-0.0818,12,1,0
2025-10-28,XHLD,4.197,12.18,1.9021,20736722,10.6937,CONT,1,1,1,1,0,0,1,0,12.18,6.545,-0.4626,12,1,0
2025-10-29,ERNA,31.25,60.5,0.936,3033959,53.3712,CONT,1,1,1,1,0,0,0,1,60.38,44.63,-0.2608,12,1,0
2025-10-29,MSAI,33.84,48.6,0.4362,1016362,50.1234,CONT,0,1,1,1,1,0,0,0,48.8,40.4,-0.1721,12,1,0
2025-10-29,PPBT,5.83,9.927,0.7027,14034704,11.7249,EX,0,0,0,0,1,1,1,0,9.927,10.7,0.0779,12,1,0
2025-10-29,PUMP,7.3,9.6,0.3151,4382487,9.3924,UNC,1,1,1,1,0,1,1,0,9.6,11.13,0.1594,12,1,0
2025-10-30,CMBM,2.95,6.005,1.0356,69129112,5.9663,CONT,1,1,1,1,0,0,0,0,6.005,3.72,-0.3805,12,0,0
2025-10-30,CVU,2.36,3.6508,0.5469,51749052,3.9879,EX,0,0,1,0,1,1,1,0,3.6506,2.77,-0.2412,12,1,0
2025-10-30,EBS,9.4,12.2895,0.3074,2988482,12.1705,CONT,1,1,1,1,0,0,1,0,12.29,12.86,0.0464,12,1,0
2025-10-30,HBIO,4.465,6.596,0.4773,4892166,6.426,UNC,1,1,0,1,0,0,1,1,6.6,6.2,-0.0606,12,1,0
2025-10-30,INTS,6.673,19.12,1.8653,9634597,19.3162,UNC,0,1,1,1,1,0,1,0,19.12,33.25,0.739,12,1,0
2025-10-31,EPWK,2.648,4.948,0.8686,9813278,5.7276,UNC,0,1,1,0,1,1,1,0,4.948,3.372,-0.3185,12,0,0
2025-10-31,HKD,1.69,5.2099,2.0828,114702646,3.6959,CONT,1,1,1,1,0,0,0,0,5.2,2.95,-0.4327,12,1,0
2025-10-31,MSAI,52.8,79.6,0.5076,1257578,80.0366,UNC,0,1,1,1,1,1,1,0,79.83,62,-0.2233,12,1,0
2025-10-31,RDTL,39.6,52.58,0.3278,1463844,51.0168,UNC,1,1,1,1,0,1,1,0,52.52,45.17,-0.1399,12,1,0
2025-10-31,TGE,1.68,2.35,0.3988,966657,2.2324,CONT,1,1,1,1,0,0,0,0,2.36,0.8061,-0.6584,12,1,0
2025-11-03,PHIO,2.05,3.075,0.5,41818726,3.5379,EX,0,0,0,0,1,1,1,0,3.08,1.85,-0.3994,12,1,0
2025-11-03,TERN,8.26,15,0.816,13775886,14.6912,UNC,1,1,1,1,0,1,1,1,14.99,14.03,-0.064,12,0,0
2025-11-04,DENN,4.11,6.18,0.5036,8211419,6.1651,CONT,1,1,1,1,0,0,1,0,6.18,6.175,-0.0008,12,0,0
2025-11-04,EVOK,4.59,10.7421,1.3403,702230,10.721,CONT,1,1,1,1,0,0,1,0,10.74,10.66,-0.0074,12,0,0
2025-11-04,HTZ,4.94,6.835,0.3836,39773705,6.4537,CONT,1,1,1,1,0,0,0,0,6.835,6.73,-0.0154,12,1,0
2025-11-04,PTLE,14.89,27.33,0.8355,1907086,31.632,EX,0,0,0,0,1,1,1,0,27.44,22.66,-0.1742,12,1,0
2025-11-04,TCMD,15.77,22.89,0.4515,1379510,22.8708,UNC,1,1,1,1,0,1,1,0,22.9278,22.18,-0.0326,12,1,0
2025-11-04,TERN,14.03,18.255,0.3011,6367149,17.681,UNC,1,1,1,1,0,1,1,0,18.2713,17.42,-0.0466,12,0,1
2025-11-05,APPS,5.92,8.1682,0.3798,15529886,7.8224,CONT,1,1,1,1,0,0,1,0,8.1695,7.28,-0.1089,12,1,0
2025-11-05,BW,3.74,5.01,0.3396,12501738,5.1948,UNC,0,1,1,0,1,1,1,0,5.0079,4.8,-0.0415,12,1,0
2025-11-05,CHR,20.4,31.31,0.5348,1543369,32.6102,EX,0,1,0,0,1,1,1,0,31.31,11.09,-0.6458,12,1,0
2025-11-05,EVC,1.98,2.685,0.3561,1185833,2.5806,CONT,1,1,1,1,0,0,0,0,2.6877,2.85,0.0604,12,1,0
2025-11-05,RIGL,28.38,38.39,0.3527,1124673,37.6149,CONT,1,1,1,1,0,0,1,0,38.535,37.8691,-0.0173,12,1,0
2025-11-05,SLDP,5.615,8.345,0.4862,38324145,7.838,CONT,1,1,1,1,0,0,0,1,8.3453,8.505,0.0191,12,1,0
2025-11-06,BIYA,6.897,11.5,0.6674,5918317,13.756,EX,0,0,1,0,1,1,1,0,11.52,11.91,0.0339,12,1,0
2025-11-06,FRGE,26.12,43.9601,0.683,1240006,43.8146,CONT,1,1,1,1,0,0,1,0,43.96,44.06,0.0023,12,0,0
2025-11-06,GDEN,21.23,29.21,0.3759,910597,29.6989,EX,0,0,0,0,1,1,1,0,29.21,28.57,-0.0219,12,0,0
2025-11-06,STGW,4.81,6.3099,0.3118,20055901,6.5248,EX,0,1,0,0,1,0,1,1,6.305,5.62,-0.1086,12,1,0
2025-11-06,WORX,4.335,9.548,1.2025,16680725,8.0578,CONT,1,1,1,1,0,0,0,0,9.569,5.945,-0.3787,12,0,0
2025-11-06,YGMZ,1.992,2.76,0.3855,3309400,2.9109,EX,0,1,0,0,1,1,1,0,2.752,2.939,0.068,12,0,0
2025-11-07,BKYI,6.347,11.65,0.8355,16056172,10.9386,CONT,1,1,1,1,0,0,1,0,11.7,9.7,-0.1709,12,0,0
2025-11-07,GMED,61.71,80.9201,0.3113,4027554,81.1679,EX,0,1,0,0,1,1,1,1,80.99,83.902,0.036,12,1,0
2025-11-07,HLLY,2.73,3.715,0.3608,6281346,3.5191,CONT,1,1,1,1,0,0,0,1,3.7111,3.6,-0.0299,12,1,0
2025-11-07,MSGM,2.19,3.92,0.79,19443051,4.1972,EX,0,0,0,0,1,1,1,0,3.9115,3.72,-0.049,12,1,0
