date,ticker,prev_close,price_1030,gain_1030,cum_vol_1030,vwap_1030,read,C1,C2,C3,C4,E1,E2,E3,E4,entry_open_1030,close_eod,outcome_pct,n_slice_bars,active_proxy,boundary_leak_zone,catalyst,overnight_gap,intraday_push,rvol_1030,dollar_vol_m,mins_to_high,vwap_dist,dow,spy_am
2026-04-14,IONX,21.79,29.1843,0.3393,1972611,27.1614,CONT,1,1,1,1,0,0,0,1,29.2089,30.56,0.0463,12,1,0,NO_NEWS_PRE1030,0.1404,0.1744,1.4,57.6,55,0.0745,1,0.00478
2026-04-14,MIMI,2.621,5.085,0.9401,4046782,4.4402,CONT,1,1,1,1,0,0,0,0,5.086,5.24,0.0303,10,1,0,NO_NEWS_PRE1030,-0.0176,0.9748,259.2,20.6,55,0.1452,1,0.00478
2026-04-14,ROLR,5.09,8.325,0.6356,25516521,9.5936,EX,0,0,0,0,1,1,1,0,8.3299,7.37,-0.1152,12,1,0,EARNINGS,1.0648,-0.2079,160.4,212.4,0,-0.1322,1,0.00478
2026-04-14,SNAL,1.885,5.799,2.0764,40991866,5.3048,CONT,1,1,1,1,0,0,1,0,5.8,8.425,0.4526,12,1,0,EARNINGS,1.043,0.5058,322.4,237.7,30,0.0932,1,0.00478
2026-04-14,TVTX,30.7,41.4,0.3485,4722160,41.2518,UNC,1,0,0,1,0,1,1,0,41.395,42.13,0.0178,12,1,0,FDA_CLINICAL,0.3391,0.0071,2.4,195.5,0,0.0036,1,0.00478
2026-04-14,XNDU,11.49,15.45,0.3446,1427538,14.1732,CONT,1,1,1,1,0,0,1,0,15.3993,14.7816,-0.0401,12,1,0,NO_NEWS_PRE1030,0.0923,0.2311,1.8,22.1,55,0.0901,1,0.00478
2026-04-15,BIRD,2.49,10.885,3.3715,65355022,10.0901,UNC,1,1,1,1,0,1,1,0,10.88,16.94,0.557,12,1,0,EARNINGS,1.739,0.596,500.9,711.4,15,0.0788,2,0.00239
2026-04-15,IONL,15.92,20.98,0.3178,1341774,19.6336,CONT,1,1,1,1,0,0,1,0,20.95,22.66,0.0816,12,1,0,NO_NEWS_PRE1030,0.1388,0.1572,2.0,28.2,55,0.0686,2,0.00239
2026-04-15,IONX,30.54,40.22,0.317,2600999,38.035,CONT,1,1,1,1,0,0,1,0,40.25,43.28,0.0753,12,1,0,NO_NEWS_PRE1030,0.1437,0.1514,1.4,104.6,55,0.0574,2,0.00239
2026-04-15,NCI,4.08,8.201,1.01,4277427,7.7274,UNC,1,1,0,1,0,1,1,1,8.16,5.199,-0.3629,12,1,0,OTHER_NEWS,0.4,0.4357,13.5,35.1,20,0.0613,2,0.00239
2026-04-15,NNBR,1.57,2.185,0.3917,4592957,2.0309,CONT,1,1,1,1,0,0,0,0,2.1898,1.98,-0.0958,12,1,0,FDA_CLINICAL,0.1465,0.2139,18.6,10.0,55,0.0759,2,0.00239
2026-04-15,QBTX,10.52,14.39,0.3679,2041140,13.0886,CONT,1,1,1,1,0,0,1,0,14.39,15.23,0.0584,12,1,0,NO_NEWS_PRE1030,0.1873,0.1521,1.2,29.4,55,0.0994,2,0.00239
2026-04-15,SMU,11.95,15.755,0.3184,990302,14.8742,CONT,1,1,1,1,0,0,1,0,15.78,15.29,-0.0311,12,1,1,NO_NEWS_PRE1030,0.0954,0.2036,1.2,15.6,45,0.0592,2,0.00239
2026-04-15,VSA,6.0,9.181,0.5302,6196908,10.3275,UNC,0,1,1,0,1,1,1,0,9.175,8.081,-0.1192,12,1,0,EARNINGS,0.5385,-0.0054,3.9,56.9,25,-0.111,2,0.00239
2026-04-15,WATT,16.4,21.6695,0.3213,668996,20.4522,CONT,1,1,1,1,0,0,0,0,21.705,22.11,0.0187,12,1,0,FDA_CLINICAL,0.1604,0.1387,1.9,14.5,55,0.0595,2,0.00239
2026-04-16,MYSE,1.44,3.69,1.5625,43891629,4.3063,EX,0,0,0,0,1,1,1,0,3.69,3.3,-0.1057,12,1,0,AI,2.8333,-0.3315,10.4,162.0,0,-0.1431,3,-0.00274
2026-04-16,WNW,3.16,4.25,0.3449,1998790,4.3071,UNC,0,1,0,0,1,0,1,0,4.2,5.6,0.3333,11,1,0,OTHER_NEWS,0.1709,0.1486,10.2,8.5,30,-0.0133,3,-0.00274
2026-04-16,WSHP,8.22,30.2,2.674,5973218,31.8682,UNC,0,1,1,0,1,0,1,1,30.355,14.19,-0.5325,10,1,0,OTHER_NEWS,1.927,0.2552,59.0,180.4,45,-0.0523,3,-0.00274
2026-04-17,BZAI,1.73,2.385,0.3786,20442803,2.2408,CONT,1,1,1,1,0,0,0,0,2.385,2.5,0.0482,12,1,0,AI,0.1734,0.1749,2.8,48.8,55,0.0644,4,0.00435
2026-04-17,CRML,9.27,13.03,0.4056,25410588,12.3027,CONT,1,1,1,1,0,0,1,0,13.032,12.57,-0.0355,12,1,0,EARNINGS,0.2147,0.1572,3.2,331.1,50,0.0591,4,0.00435
2026-04-17,CRMX,16.61,29.88,0.7989,718599,27.6254,CONT,1,1,1,1,0,0,0,0,30.41,28.36,-0.0674,12,1,0,NO_NEWS_PRE1030,0.4269,0.2608,2.7,21.5,50,0.0816,4,0.00435
2026-04-17,EFOI,2.09,7.4,2.5407,66323537,7.9088,UNC,0,1,1,0,1,0,1,1,7.41,6.45,-0.1296,12,1,0,EARNINGS,1.5694,0.378,11776.0,490.8,30,-0.0643,4,0.00435
2026-04-17,ISPC,4.66,6.724,0.4429,4380516,7.0199,UNC,0,1,1,0,1,1,1,0,6.724,5.284,-0.2142,12,1,0,EARNINGS,0.4215,0.0151,2.7,29.5,20,-0.0422,4,0.00435
2026-04-17,LZM,3.89,5.1,0.3111,1603239,4.9982,UNC,1,1,1,1,0,1,1,0,5.1,5.2,0.0196,12,1,0,NO_NEWS_PRE1030,0.3625,-0.0377,3.9,8.2,0,0.0204,4,0.00435
2026-04-17,PBM,5.87,8.725,0.4864,6759028,8.695,UNC,1,0,1,0,0,1,1,0,8.745,7.53,-0.1389,12,1,0,EARNINGS,0.6729,-0.1115,1.1,59.0,0,0.0035,4,0.00435
2026-04-20,CMND,7.196,11.81,0.6412,6114249,13.3433,EX,0,1,0,0,1,1,1,0,11.82,11.2,-0.0525,12,1,0,FDA_CLINICAL,0.8482,-0.112,16.2,72.2,5,-0.1149,0,0.00023
2026-04-20,CMPS,6.66,9.205,0.3821,13902614,9.2931,UNC,0,1,1,0,1,1,1,1,9.2,9.44,0.0261,12,1,0,FDA_CLINICAL,0.298,0.0648,5.8,128.0,0,-0.0095,0,0.00023
2026-04-20,ENVB,1.82,4.27,1.3462,50294735,4.8696,UNC,0,1,1,0,1,1,1,0,4.2739,3.6177,-0.1535,12,1,0,FDA_CLINICAL,1.3077,0.0167,39.7,214.8,0,-0.1231,0,0.00023
2026-04-20,FCHL,10.75,30.0,1.7907,4239042,25.7025,CONT,1,1,1,1,0,0,0,0,30.27,6.831,-0.7743,12,1,0,FDA_CLINICAL,0.3023,1.1429,65.8,127.2,40,0.1672,0,0.00023
2026-04-20,JLHL,6.35,11.19,0.7622,681076,10.4844,CONT,1,1,1,1,0,0,0,0,10.9,9.4599,-0.1321,11,1,0,NO_NEWS_PRE1030,0.0331,0.7058,4.2,7.6,55,0.0673,0,0.00023
2026-04-20,PBM,7.6,13.1899,0.7355,6266451,13.3148,UNC,0,0,1,0,1,0,0,0,13.11,11.25,-0.1419,12,1,0,FDA_CLINICAL,0.7257,0.0057,0.6,82.7,45,-0.0094,0,0.00023
2026-04-20,SST,2.15,3.0,0.3953,5841512,3.1129,UNC,0,1,1,1,1,0,1,0,2.99,2.67,-0.107,12,1,0,NO_NEWS_PRE1030,0.1395,0.2245,9.8,17.5,40,-0.0363,0,0.00023
2026-04-20,WLDS,4.53,6.384,0.4093,6903498,6.6316,EX,0,1,0,0,1,1,1,0,6.386,3.9,-0.3893,12,1,0,CONTRACT_PARTNER,0.6887,-0.1655,295.1,44.1,0,-0.0373,0,0.00023
2026-04-21,CLIK,2.57,3.6901,0.4358,6060752,3.4947,CONT,1,1,1,1,0,0,0,0,3.7,3.51,-0.0514,12,1,0,FDA_CLINICAL,0.3113,0.095,1.5,22.4,50,0.0559,1,0.00041
2026-04-21,FCHL,6.75,8.805,0.3044,1236081,8.5015,UNC,1,1,0,0,0,1,1,0,8.811,8.49,-0.0364,12,1,0,FDA_CLINICAL,0.4013,-0.0691,0.8,10.9,0,0.0357,1,0.00041
2026-04-21,LOCL,1.88,2.6701,0.4203,16136290,2.8373,EX,0,0,0,0,1,1,1,0,2.6768,3.0,0.1207,12,1,0,OTHER_NEWS,0.5106,-0.0598,657.3,43.1,0,-0.0589,1,0.00041
2026-04-21,RPGL,18.0,32.61,0.8117,1214340,30.7442,CONT,1,1,1,1,0,0,0,0,32.6,28.66,-0.1209,12,1,0,NO_NEWS_PRE1030,0.0222,0.7723,9.3,39.6,55,0.0607,1,0.00041
2026-04-22,AGPU,4.88,9.54,0.9549,25453927,9.5217,CONT,1,1,1,1,0,1,0,0,9.55,8.78,-0.0806,12,1,0,EARNINGS,1.2234,-0.1207,68.9,242.8,0,0.0019,2,0.00189
2026-04-22,ELPW,1.57,2.47,0.5732,45423322,2.6881,EX,0,1,0,0,1,1,1,0,2.46,2.581,0.0492,12,1,0,FDA_CLINICAL,0.293,0.2167,13.7,112.2,20,-0.0811,2,0.00189
2026-04-22,MAAS,9.08,13.0899,0.4416,1017590,12.4458,CONT,1,1,1,1,0,0,0,0,13.0898,10.08,-0.2299,12,1,0,OTHER_NEWS,-0.033,0.4909,1.6,13.3,50,0.0518,2,0.00189
2026-04-23,AUUD,3.87,6.6,0.7054,20863403,8.0195,EX,0,0,0,0,1,1,1,0,6.6,5.04,-0.2364,12,1,0,EARNINGS,0.77,-0.0365,378.7,137.7,10,-0.177,3,0.00145
2026-04-23,CPIX,3.05,4.51,0.4787,21300120,4.9863,EX,0,0,0,0,1,1,1,0,4.5299,3.92,-0.1346,12,1,0,MERGER_ACQ,0.8738,-0.2108,452.2,96.1,0,-0.0955,3,0.00145
2026-04-23,TRT,8.26,13.29,0.609,7706930,12.6748,UNC,1,1,1,1,0,1,1,0,13.2999,13.795,0.0372,12,1,0,EARNINGS,0.3317,0.2082,65.7,102.4,25,0.0485,3,0.00145
2026-04-23,TZOO,7.49,11.2488,0.5018,1961463,10.5281,CONT,1,1,1,1,0,0,0,0,11.23,9.47,-0.1567,12,1,0,EARNINGS,0.3084,0.1478,16.5,22.1,55,0.0685,3,0.00145
2026-04-24,CAST,1.68,2.28,0.3571,2281833,2.1954,UNC,1,1,0,1,0,1,1,0,2.28,2.12,-0.0702,12,1,0,ANALYST,0.3631,-0.0044,10.2,5.2,0,0.0385,4,-0.00125
2026-04-24,ENVB,4.02,6.75,0.6791,15652197,6.3075,CONT,1,1,1,1,0,0,0,0,6.7223,5.02,-0.2532,11,1,0,OTHER_NEWS,0.0174,0.6504,0.9,105.7,45,0.0702,4,-0.00125
2026-04-24,INTW,14.25,20.85,0.4632,4915184,20.9499,EX,0,1,0,0,1,1,1,0,20.85,20.95,0.0048,12,1,0,NO_NEWS_PRE1030,0.466,-0.0019,1.0,102.5,0,-0.0048,4,-0.00125
2026-04-24,LIDR,1.69,2.515,0.4882,62487241,2.6405,EX,0,1,0,0,1,1,1,1,2.52,2.2,-0.127,12,1,0,EARNINGS,0.3195,0.1278,87.6,157.2,5,-0.0475,4,-0.00125
2026-04-24,MXL,34.25,57.4856,0.6784,11182940,57.1916,UNC,1,1,1,1,0,1,1,0,57.45,60.32,0.05,12,1,0,EARNINGS,0.5857,0.0585,3.0,642.9,25,0.0051,4,-0.00125
2026-04-27,CUE,17.695,23.03,0.3015,575981,25.9734,UNC,0,1,0,0,1,0,0,0,22.5001,17.715,-0.2127,10,1,0,NO_NEWS_PRE1030,-0.0122,0.3175,1.1,13.3,50,-0.1133,0,0.00039
2026-04-27,HTCO,11.25,22.5941,1.0084,1661572,23.082,CONT,0,1,1,1,1,0,0,0,22.99,38.0,0.6529,9,1,0,FDA_CLINICAL,0.1556,0.738,5.9,37.5,50,-0.0211,0,0.00039
2026-04-27,MANE,67.84,96.6512,0.4247,1205501,91.3702,CONT,1,1,1,1,0,0,1,0,96.76,100.34,0.037,12,1,0,FDA_CLINICAL,0.195,0.1922,3.1,116.5,45,0.0578,0,0.00039
2026-04-27,SGMT,5.86,8.3922,0.4321,22425387,8.2889,CONT,1,1,1,1,0,0,0,0,8.39,8.15,-0.0286,12,1,0,FDA_CLINICAL,0.2304,0.164,58.8,188.2,55,0.0125,0,0.00039
2026-04-28,SNBR,2.21,3.7299,0.6877,27775145,3.5788,CONT,1,1,1,1,0,0,1,0,3.725,3.25,-0.1275,12,1,0,CONTRACT_PARTNER,0.267,0.3321,18.1,103.6,30,0.0422,1,-0.0008
2026-04-29,AIXI,14.6,22.27,0.5253,2977473,19.9522,CONT,1,1,1,1,0,0,1,0,22.4,17.77,-0.2067,12,1,0,OTHER_NEWS,0.2397,0.2304,2.5,66.3,55,0.1162,2,0.00068
2026-04-29,BEX,43.5,63.8,0.4667,627972,62.5263,UNC,1,1,1,1,0,1,1,0,63.52,66.68,0.0497,12,1,0,NO_NEWS_PRE1030,0.4538,0.0089,0.7,40.1,0,0.0204,2,0.00068
2026-04-29,INHD,1.6,2.524,0.5775,6868709,2.5818,UNC,0,1,0,0,1,0,1,0,2.526,2.356,-0.0673,12,0,0,EARNINGS,0.7275,-0.0868,10.5,17.3,30,-0.0224,2,0.00068
2026-04-29,KALV,19.24,26.7,0.3877,11946631,26.7106,EX,0,0,1,0,1,1,1,0,26.7,26.67,-0.0011,12,0,0,MERGER_ACQ,0.3877,0.0,10.3,319.0,0,-0.0004,2,0.00068
2026-04-29,SAGT,1.7,2.345,0.3794,33136826,2.7797,EX,0,0,0,0,1,1,1,0,2.3401,2.185,-0.0663,12,1,0,EARNINGS,0.8029,-0.2349,743.0,77.7,0,-0.1564,2,0.00068
2026-04-29,SIMO,149.18,195.32,0.3093,1730766,198.8903,UNC,0,1,1,0,1,1,1,0,195.63,217.89,0.1138,12,1,0,EARNINGS,0.3071,0.0016,2.3,338.1,0,-0.018,2,0.00068
2026-04-29,XTLB,2.3,3.6,0.5652,39120050,3.8024,EX,0,1,0,0,1,1,1,1,3.6033,3.54,-0.0176,12,1,0,MERGER_ACQ,0.6304,-0.04,5790.9,140.8,0,-0.0532,2,0.00068
2026-04-30,AKAN,25.99,36.5,0.4044,1637069,35.6521,CONT,1,1,1,1,0,0,0,0,36.5,48.755,0.3358,12,1,0,OTHER_NEWS,0.2351,0.1371,0.2,59.8,50,0.0238,3,-0.00367
2026-04-30,BAND,24.2,33.74,0.3942,1462337,34.3031,UNC,0,1,1,1,1,1,1,0,33.75,36.695,0.0873,12,1,0,EARNINGS,0.2789,0.0901,2.5,49.3,5,-0.0164,3,-0.00367
2026-04-30,HCAI,5.47,11.9,1.1755,10539191,12.7089,UNC,0,1,1,0,1,0,1,0,11.89,10.9593,-0.0783,10,1,0,FDA_CLINICAL,1.0238,0.075,14.5,125.4,35,-0.0636,3,-0.00367
2026-04-30,MRAM,13.19,18.1575,0.3766,6253351,18.3492,UNC,0,1,0,1,1,1,1,0,18.155,18.28,0.0069,12,1,0,EARNINGS,0.3692,0.0054,9.7,113.5,5,-0.0104,3,-0.00367
2026-04-30,QCML,16.08,21.2475,0.3214,1053676,20.1758,CONT,1,1,1,1,0,0,1,0,21.2244,21.81,0.0276,12,1,0,NO_NEWS_PRE1030,0.2559,0.0521,1.0,22.4,50,0.0531,3,-0.00367
2026-04-30,XRX,1.57,2.18,0.3885,19573585,2.0581,CONT,1,1,1,1,0,0,1,0,2.19,2.26,0.032,12,1,0,EARNINGS,0.242,0.1179,6.0,42.7,45,0.0592,3,-0.00367
2026-05-01,AKAN,48.96,75.99,0.5521,2171331,65.5001,CONT,1,1,1,1,0,0,0,0,75.79,57.0,-0.2479,12,1,0,OTHER_NEWS,0.1789,0.3165,0.2,165.0,55,0.1602,4,0.00417
2026-05-01,ATOM,8.18,10.83,0.324,2804690,9.8181,CONT,1,1,1,1,0,0,0,0,10.838,11.09,0.0233,12,1,0,NO_NEWS_PRE1030,0.022,0.2955,0.6,30.4,55,0.1031,4,0.00417
2026-05-01,BOOM,6.18,8.1499,0.3188,788071,7.9865,UNC,1,1,1,1,0,0,1,1,8.14,8.38,0.0295,12,1,0,EARNINGS,0.2136,0.0867,2.4,6.4,40,0.0205,4,0.00417
2026-05-01,CERS,2.03,2.9,0.4286,11874742,2.9371,UNC,0,1,1,0,1,1,1,1,2.8999,2.72,-0.062,12,1,0,EARNINGS,0.3251,0.0781,11.1,34.4,5,-0.0126,4,0.00417
2026-05-01,CUE,14.74,27.68,0.8779,4121204,28.9486,EX,0,1,0,0,1,1,1,0,27.6575,30.36,0.0977,12,1,0,FDA_CLINICAL,1.2931,-0.1811,7.4,114.1,0,-0.0438,4,0.00417
2026-05-01,ESPR,2.0,3.11,0.555,66561783,3.1236,EX,0,0,1,0,1,1,1,0,3.11,3.12,0.0032,12,1,0,MERGER_ACQ,0.565,-0.0064,9.5,207.0,0,-0.0044,4,0.00417
2026-05-01,TLIH,2.427,3.93,0.6193,8484825,4.0269,UNC,0,1,1,1,1,1,1,0,3.92,3.56,-0.0918,12,1,0,EARNINGS,0.1413,0.4188,464.4,33.3,25,-0.0241,4,0.00417
2026-05-04,BZAI,2.03,2.735,0.3473,15628290,2.5829,CONT,1,1,1,1,0,0,1,0,2.7326,2.32,-0.151,12,1,0,FDA_CLINICAL,0.1429,0.1789,2.0,42.7,45,0.0589,0,0.00162
2026-05-04,CNSP,2.3111,9.4701,3.0977,19024444,9.6943,UNC,0,1,1,0,1,1,1,1,9.4747,7.775,-0.1794,12,1,0,FDA_CLINICAL,2.9765,0.0305,1112.6,180.2,0,-0.0231,0,0.00162
2026-05-04,ELPW,4.42,6.2385,0.4114,5572609,6.4407,UNC,0,1,0,1,1,0,1,1,6.24,7.36,0.1795,11,1,0,NO_NEWS_PRE1030,0.0317,0.3681,0.3,34.8,35,-0.0314,0,0.00162
2026-05-04,GBTG,5.93,9.375,0.5809,10578113,9.3396,CONT,1,1,1,1,0,0,1,0,9.375,9.33,-0.0048,12,1,0,FDA_CLINICAL,0.5691,0.0075,10.5,99.2,25,0.0038,0,0.00162
2026-05-04,HTCO,7.9,10.85,0.3734,1505112,11.7693,UNC,0,1,0,0,1,0,0,0,10.88,7.33,-0.3263,10,1,0,OTHER_NEWS,0.1646,0.1793,0.7,16.3,35,-0.0781,0,0.00162
2026-05-04,MNDR,5.7,9.87,0.7316,8874314,8.7959,CONT,1,1,1,1,0,0,0,0,9.87,7.2,-0.2705,12,1,0,MERGER_ACQ,0.4,0.2368,49.3,87.6,45,0.1221,0,0.00162
2026-05-04,PN,2.865,4.977,0.7372,7077494,5.2711,EX,0,0,0,0,1,1,1,0,4.97,5.4599,0.0986,12,1,0,FDA_CLINICAL,1.0105,-0.1359,4.5,35.2,0,-0.0558,0,0.00162
2026-05-04,RLYB,9.41,13.45,0.4293,1342800,13.6693,EX,0,0,0,0,1,1,1,0,13.49,14.175,0.0508,12,1,0,FDA_CLINICAL,0.4846,-0.0372,22.0,18.1,5,-0.016,0,0.00162
2026-05-05,BLZE,4.64,7.5498,0.6271,18572156,7.773,UNC,0,1,1,0,1,1,1,0,7.55,7.5899,0.0053,12,1,0,FDA_CLINICAL,0.6078,0.012,20.6,140.2,10,-0.0287,1,0.00211
2026-05-05,DGXX,3.95,5.15,0.3038,20790182,5.2173,EX,0,1,0,0,1,1,1,0,5.155,5.09,-0.0126,12,1,0,AI,0.3519,-0.0356,9.8,107.1,25,-0.0129,1,0.00211
2026-05-05,DOCN,108.81,145.06,0.3331,4304909,144.9128,CONT,1,1,1,1,0,0,1,0,145.23,152.76,0.0518,12,1,0,EARNINGS,0.1965,0.1142,1.4,624.5,30,0.001,1,0.00211
2026-05-05,EVER,14.61,21.53,0.4736,1993672,20.8505,UNC,1,1,1,1,0,1,1,0,21.51,23.85,0.1088,12,1,0,EARNINGS,0.3066,0.1278,2.0,42.9,10,0.0326,1,0.00211
2026-05-05,SDOT,5.178,10.99,1.1224,6356902,11.6207,EX,0,0,0,0,1,1,1,1,10.98,9.482,-0.1364,12,1,0,OTHER_NEWS,1.192,-0.0317,28.7,69.9,0,-0.0543,1,0.00211
2026-05-05,STRL,529.49,746.25,0.4094,849328,740.0586,UNC,1,1,0,1,0,1,1,0,746.25,806.47,0.0807,12,1,0,FDA_CLINICAL,0.3739,0.0258,2.0,633.8,5,0.0084,1,0.00211
2026-05-06,AVTX,16.26,21.8999,0.3469,8344544,20.1914,UNC,1,1,1,1,0,1,1,0,21.89,21.81,-0.0037,12,1,0,FDA_CLINICAL,0.4022,-0.0395,7.7,182.7,0,0.0846,2,0.00254
2026-05-06,BLMN,5.76,7.995,0.388,2893421,7.7042,UNC,1,1,1,1,0,0,1,1,8.0,8.11,0.0137,12,1,0,EARNINGS,0.2257,0.1324,1.6,23.1,55,0.0377,2,0.00254
2026-05-06,EVC,3.98,6.685,0.6796,8594324,6.7523,UNC,0,1,0,1,1,1,1,0,6.69,7.7,0.151,12,1,0,EARNINGS,0.6306,0.0301,9.4,57.5,25,-0.01,2,0.00254
2026-05-06,HUT,80.51,107.1,0.3303,7072114,104.416,UNC,1,1,1,1,0,1,1,0,107.13,108.94,0.0169,12,1,0,EARNINGS,0.2714,0.0463,1.9,757.4,10,0.0257,2,0.00254
2026-05-06,MNKD,2.86,3.8,0.3287,17257442,3.9777,UNC,0,1,1,0,1,1,1,1,3.8089,3.58,-0.0601,12,1,0,OTHER_NEWS,0.2028,0.1047,4.9,65.6,5,-0.0447,2,0.00254
2026-05-06,OSS,9.77,14.57,0.4913,5015414,13.7865,CONT,1,1,1,1,0,0,1,0,14.6099,15.32,0.0486,12,1,0,EARNINGS,0.1699,0.2747,4.0,73.1,55,0.0568,2,0.00254
2026-05-06,PMAX,2.12,3.2109,0.5146,14013695,2.983,CONT,1,1,1,1,0,0,0,0,3.23,4.12,0.2755,12,1,0,NO_NEWS_PRE1030,0.3491,0.1227,103.5,45.0,50,0.0764,2,0.00254
2026-05-06,SMCX,11.85,15.49,0.3072,3272755,15.8224,UNC,0,1,1,0,1,1,1,1,15.5,17.6,0.1355,12,1,0,NO_NEWS_PRE1030,0.2574,0.0396,1.0,50.7,0,-0.021,2,0.00254
2026-05-07,AAON,98.3,148.59,0.5116,2093298,141.9575,UNC,1,1,0,1,0,0,1,1,148.46,129.3,-0.1291,12,1,0,FDA_CLINICAL,0.4547,0.0391,2.2,311.0,50,0.0467,3,-0.00068
2026-05-07,AGL,27.85,54.75,0.9659,1436476,50.0551,CONT,1,1,1,1,0,0,0,0,54.7948,60.63,0.1065,12,1,0,EARNINGS,0.5652,0.256,4.0,78.6,55,0.0938,3,-0.00068
2026-05-07,ASPN,4.12,5.365,0.3022,2166420,5.2319,UNC,1,1,1,1,0,1,1,0,5.37,5.105,-0.0493,12,1,1,EARNINGS,0.1335,0.1488,1.3,11.6,15,0.0254,3,-0.00068
2026-05-07,ATRA,5.15,7.335,0.4243,8961783,7.2184,UNC,1,0,0,0,0,1,1,0,7.35,9.9394,0.3523,12,1,0,FDA_CLINICAL,0.5223,-0.0644,132.5,65.7,0,0.0162,3,-0.00068
2026-05-07,FLNC,13.56,18.305,0.3499,14510539,17.7418,UNC,1,1,1,0,0,1,1,0,18.315,18.97,0.0358,12,1,0,FDA_CLINICAL,0.4152,-0.0461,2.8,265.6,0,0.0317,3,-0.00068
2026-05-07,HIMX,12.33,17.275,0.4011,9174977,16.7878,UNC,1,1,1,1,0,1,1,0,17.26,16.02,-0.0718,12,1,0,EARNINGS,0.2498,0.121,3.3,158.5,5,0.029,3,-0.00068
2026-05-07,LIFE,23.12,30.515,0.3199,671227,28.485,UNC,1,1,1,1,0,0,1,1,30.5,30.6,0.0033,12,1,0,EARNINGS,0.0597,0.2455,1.5,20.5,50,0.0713,3,-0.00068
2026-05-07,OSG,4.22,5.645,0.3377,1498737,5.6475,UNC,0,1,1,0,1,1,1,0,5.64,6.07,0.0762,12,1,0,EARNINGS,0.2678,0.0551,3.3,8.5,5,-0.0004,3,-0.00068
2026-05-07,RXT,2.27,3.97,0.7489,63442100,3.8273,CONT,1,1,1,1,0,0,1,0,3.97,3.53,-0.1108,12,1,0,EARNINGS,0.7533,-0.0025,9.7,251.9,35,0.0373,3,-0.00068
2026-05-07,XMTR,56.4,76.72,0.3603,1096510,75.8083,UNC,1,1,0,1,0,1,1,0,76.715,78.49,0.0231,12,1,0,FDA_CLINICAL,0.3475,0.0095,1.6,84.1,10,0.012,3,-0.00068
2026-05-08,FLNC,18.97,25.5401,0.3463,16468409,25.3877,CONT,1,1,1,1,0,0,1,0,25.57,24.1626,-0.055,12,1,0,FDA_CLINICAL,0.2536,0.074,1.7,420.6,45,0.006,4,0.00253
2026-05-08,INOD,45.64,84.545,0.8524,8542180,84.2721,UNC,1,1,1,1,0,1,1,0,84.625,84.91,0.0034,12,1,0,FDA_CLINICAL,0.599,0.1585,7.0,722.2,15,0.0032,4,0.00253
2026-05-08,RKLX,35.36,51.03,0.4432,4164304,48.5654,CONT,1,1,1,1,0,0,1,0,51.12,59.36,0.1612,12,1,0,NO_NEWS_PRE1030,0.1841,0.2188,1.8,212.5,40,0.0507,4,0.00253
2026-05-08,RXT,3.52,4.805,0.3651,33877996,4.3682,CONT,1,1,1,1,0,0,0,0,4.805,5.495,0.1436,12,1,0,OTHER_NEWS,0.0952,0.2464,1.3,162.8,55,0.1,4,0.00253
2026-05-08,TRAW,1.7,2.225,0.3088,21696675,2.1923,UNC,1,1,0,1,0,1,1,0,2.23,2.18,-0.0224,12,1,0,FDA_CLINICAL,0.2059,0.0854,104.8,48.3,10,0.0149,4,0.00253
2026-05-08,WEST,5.9,8.1,0.3729,2271418,8.1508,UNC,0,1,0,1,1,1,1,0,8.1,8.245,0.0179,12,1,0,EARNINGS,0.1644,0.179,6.5,18.4,5,-0.0062,4,0.00253
2026-05-08,YMAT,1.203,2.5,1.0781,10006452,2.4149,CONT,1,1,1,1,0,0,0,0,2.5,2.464,-0.0144,12,1,0,OTHER_NEWS,-0.0208,1.1222,91.7,25.0,40,0.0352,4,0.00253
2026-05-11,BZH,18.77,24.66,0.3138,1479536,24.6644,EX,0,1,0,0,1,1,1,0,24.7,25.18,0.0194,12,1,0,FDA_CLINICAL,0.3479,-0.0253,3.0,36.5,0,-0.0002,0,0.00273
2026-05-11,EZGO,6.0,8.925,0.4875,1253480,9.2269,UNC,0,1,1,0,1,1,1,0,8.94,5.835,-0.3473,12,1,0,FDA_CLINICAL,0.3975,0.0644,2.3,11.2,15,-0.0327,0,0.00273
2026-05-11,GSIT,8.45,11.215,0.3272,4710912,11.2138,CONT,1,1,1,1,0,0,0,0,11.2042,11.7165,0.0457,12,1,0,NO_NEWS_PRE1030,0.0982,0.2085,4.2,52.8,45,0.0001,0,0.00273
2026-05-11,MRAM,26.99,36.8401,0.365,6537625,35.9702,UNC,1,0,0,1,0,1,1,0,37.0,39.95,0.0797,12,1,0,FDA_CLINICAL,0.339,0.0194,1.6,240.8,5,0.0242,0,0.00273
2026-05-11,ODYS,4.46,6.75,0.5135,6518782,8.6789,EX,0,0,0,0,1,1,1,0,6.96,4.81,-0.3089,10,1,0,AI,1.1973,-0.3112,648.8,44.0,5,-0.2223,0,0.00273
2026-05-11,POM,1.35,2.095,0.5519,2617067,2.1396,UNC,0,1,0,1,1,0,1,0,2.079,2.678,0.2881,12,1,0,NO_NEWS_PRE1030,-0.0496,0.6329,10.8,5.5,35,-0.0208,0,0.00273
