symbol,entry_date,exit_date,entry_price,exit_price,direction,confidence,game_score,reason,pnl,equity,win
IWM,2025-12-29T14:00:00+00:00,2025-12-30T20:00:00+00:00,250.27,248.24,SHORT,0.6643998129384676,0.5,TAKE_PROFIT,479.82988968073175,86728.03961153585,True
GLD,2025-12-29T14:00:00+00:00,2025-12-29T15:00:00+00:00,400.99,396.1,SHORT,0.6043982480742087,0.5,TAKE_PROFIT,446.11614840422635,87174.15575994007,True
UNG,2025-12-29T14:00:00+00:00,2025-12-29T15:00:00+00:00,13.06,13.07,LONG,0.6180297511678914,0.5,TAKE_PROFIT,7.7602803118267225,87181.91604025189,True
PLTR,2025-12-29T14:00:00+00:00,2026-01-02T14:00:00+00:00,184.45,176.98,SHORT,0.7301339311452018,0.5,TAKE_PROFIT,776.2940518999541,87958.21009215184,True
GOOGL,2025-12-29T14:00:00+00:00,2025-12-30T14:00:00+00:00,311.99,315.32500999999996,SHORT,0.6083992480818664,0.5,STOP_LOSS,-799.6231060354241,87158.58698611642,False
META,2025-12-29T14:00:00+00:00,2025-12-30T14:00:00+00:00,657.78,669.39873,SHORT,0.6274086366124458,0.5,STOP_LOSS,-741.3949015301686,86417.19208458626,False
TSLA,2025-12-29T14:00:00+00:00,2025-12-29T15:00:00+00:00,462.74,462.37,SHORT,0.6928590294370416,0.5,TAKE_PROFIT,12.31108649688326,86429.50317108314,True
UNH,2025-12-29T14:00:00+00:00,2025-12-30T14:00:00+00:00,331.19,335.265,LONG,0.6815733701555561,0.5,TAKE_PROFIT,354.4026526473585,86783.9058237305,True
JNJ,2025-12-29T14:00:00+00:00,2026-01-02T14:00:00+00:00,209.16,204.80499,LONG,0.7033716277989323,0.5,STOP_LOSS,-997.0203273235015,85786.885496407,False
VNQ,2025-12-29T14:00:00+00:00,2026-01-02T14:00:00+00:00,89.215,87.916995,LONG,0.7021784793534336,0.5,STOP_LOSS,-919.8829796833627,84867.00251672365,False
UNG,2025-12-30T14:00:00+00:00,2025-12-31T13:00:00+00:00,13.485,12.672315000000001,LONG,0.6005218844252656,0.5,STOP_LOSS,-601.7136691536508,84265.28884756999,False
PLTR,2025-12-30T14:00:00+00:00,2025-12-30T20:00:00+00:00,182.92,181.42,SHORT,0.7086507037577401,0.5,TAKE_PROFIT,142.77073242419246,84408.05957999418,True
UNH,2025-12-30T14:00:00+00:00,2026-01-02T16:00:00+00:00,335.77,335.94,LONG,0.6383579723905403,0.5,TAKE_PROFIT,14.551074561618178,84422.6106545558,True
IBB,2025-12-30T14:00:00+00:00,2026-01-05T15:00:00+00:00,169.41,165.74,SHORT,0.7095125864889018,0.5,TAKE_PROFIT,1261.7090825547689,85684.31973711056,True
XLE,2025-12-30T14:00:00+00:00,2026-01-02T16:00:00+00:00,44.885,45.08,LONG,0.6054338379869829,0.5,TAKE_PROFIT,176.32185454387678,85860.64159165444,True
OXY,2025-12-30T14:00:00+00:00,2025-12-30T15:00:00+00:00,40.97,41.02,LONG,0.6513802595888997,0.5,TAKE_PROFIT,33.44983207303605,85894.09142372747,True
IWM,2025-12-31T09:30:00+00:00,2025-12-31T14:00:00+00:00,248.09,247.955,SHORT,0.6815204179249896,0.5,TAKE_PROFIT,38.432725566011825,85932.52414929349,True
SMCI,2025-12-31T09:30:00+00:00,2025-12-31T20:00:00+00:00,29.65,29.1,SHORT,0.642538726772587,0.5,TAKE_PROFIT,218.71180686597052,86151.23595615946,True
SOUN,2025-12-31T09:30:00+00:00,2025-12-31T14:00:00+00:00,10.04,10.025,SHORT,0.6533881026001584,0.5,TAKE_PROFIT,15.145053903426856,86166.38101006289,True
VTI,2025-12-31T14:00:00+00:00,2026-01-05T16:00:00+00:00,337.35,339.47914,SHORT,0.6122118621436247,0.5,STOP_LOSS,-550.2236586316812,85616.1573514312,False
SMCI,2025-12-31T14:00:00+00:00,2025-12-31T20:00:00+00:00,29.505,29.1,SHORT,0.6862126465542149,0.5,TAKE_PROFIT,189.80706306412355,85805.96441449533,True
PLTR,2025-12-31T14:00:00+00:00,2025-12-31T17:00:00+00:00,179.805,179.42,SHORT,0.630861099572487,0.5,TAKE_PROFIT,37.575792366040666,85843.54020686138,True
SPG,2025-12-31T14:00:00+00:00,2026-01-02T14:00:00+00:00,185.86,183.855,SHORT,0.686061967397622,0.5,TAKE_PROFIT,805.4246803038676,86648.96488716525,True
ES,2026-01-01T09:30:00+00:00,2026-01-02T15:00:00+00:00,681.82,681.72,SHORT,0.6469033897919023,0.5,TAKE_PROFIT,12.264538554450086,86661.22942571969,True
NQ,2026-01-01T09:30:00+00:00,2026-01-02T14:00:00+00:00,613.79,622.7921699999999,SHORT,0.6640772154931349,0.5,STOP_LOSS,-965.2967357319947,85695.93268998769,False
SPY,2026-01-01T09:30:00+00:00,2026-01-02T15:00:00+00:00,681.82,681.72,SHORT,0.6469033897919023,0.5,TAKE_PROFIT,12.264538554450086,85708.19722854214,True
QQQ,2026-01-01T09:30:00+00:00,2026-01-02T14:00:00+00:00,613.79,622.7921699999999,SHORT,0.6640772154931349,0.5,STOP_LOSS,-965.2967357319947,84742.90049281013,False
IWM,2026-01-01T09:30:00+00:00,2026-01-02T15:00:00+00:00,246.33,246.01,SHORT,0.7108773120747448,0.5,TAKE_PROFIT,88.14426945834079,84831.04476226847,True
DIA,2026-01-01T09:30:00+00:00,2026-01-02T15:00:00+00:00,480.61,480.37,SHORT,0.6478364902467093,0.5,TAKE_PROFIT,36.45636388941679,84867.50112615789,True
VTI,2026-01-01T09:30:00+00:00,2026-01-02T15:00:00+00:00,335.26,335.22,SHORT,0.6651983249447037,0.5,TAKE_PROFIT,9.02593384240503,84876.5270600003,True
TLT,2026-01-01T09:30:00+00:00,2026-01-02T19:00:00+00:00,87.19,87.03,SHORT,0.6570427365049667,0.5,TAKE_PROFIT,146.0449069580448,85022.57196695835,True
LQD,2026-01-01T09:30:00+00:00,2026-01-08T09:30:00+00:00,110.2,110.565,SHORT,0.6853527740821277,0.5,TIME_EXIT,-468.54625457502726,84554.02571238331,False
PLTR,2026-01-01T09:30:00+00:00,2026-01-02T14:00:00+00:00,177.84,177.27,SHORT,0.7098372411955118,0.5,TAKE_PROFIT,65.34909174932108,84619.37480413263,True
META,2026-01-01T09:30:00+00:00,2026-01-02T15:00:00+00:00,660.11,654.445,SHORT,0.6743264451232116,0.5,TAKE_PROFIT,346.65705232047526,84966.0318564531,True
TSLA,2026-01-01T09:30:00+00:00,2026-01-02T15:00:00+00:00,449.81,449.39,SHORT,0.6345657549759027,0.5,TAKE_PROFIT,22.602072288907635,84988.63392874201,True
XLF,2026-01-01T09:30:00+00:00,2026-01-02T15:00:00+00:00,54.77,54.74,SHORT,0.6739361413707584,0.5,TAKE_PROFIT,35.16189879479237,85023.7958275368,True
SPG,2026-01-01T09:30:00+00:00,2026-01-02T15:00:00+00:00,185.165,183.855,SHORT,0.6863980274551877,0.5,TAKE_PROFIT,616.6635685023728,85640.45939603918,True
ES,2026-01-01T14:00:00+00:00,2026-01-02T15:00:00+00:00,681.82,681.72,SHORT,0.6469033897919023,0.5,TAKE_PROFIT,12.121791846576576,85652.58118788575,True
NQ,2026-01-01T14:00:00+00:00,2026-01-02T14:00:00+00:00,613.79,622.7921699999999,SHORT,0.6640772154931349,0.5,STOP_LOSS,-954.0616672020996,84698.51952068365,False
SPY,2026-01-01T14:00:00+00:00,2026-01-02T15:00:00+00:00,681.82,681.72,SHORT,0.6469033897919023,0.5,TAKE_PROFIT,12.121791846576576,84710.64131253022,True
QQQ,2026-01-01T14:00:00+00:00,2026-01-02T14:00:00+00:00,613.79,622.7921699999999,SHORT,0.6640772154931349,0.5,STOP_LOSS,-954.0616672020996,83756.57964532812,False
IWM,2026-01-01T14:00:00+00:00,2026-01-02T15:00:00+00:00,246.33,246.01,SHORT,0.7108773120747448,0.5,TAKE_PROFIT,87.11836014856668,83843.69800547669,True
DIA,2026-01-01T14:00:00+00:00,2026-01-02T15:00:00+00:00,480.61,480.37,SHORT,0.6478364902467093,0.5,TAKE_PROFIT,36.032049032143604,83879.73005450884,True
VTI,2026-01-01T14:00:00+00:00,2026-01-02T15:00:00+00:00,335.26,335.22,SHORT,0.6651983249447037,0.5,TAKE_PROFIT,8.920881187079491,83888.65093569591,True
TLT,2026-01-01T14:00:00+00:00,2026-01-02T19:00:00+00:00,87.19,87.03,SHORT,0.6570427365049667,0.5,TAKE_PROFIT,144.3450933386902,84032.9960290346,True
LQD,2026-01-01T14:00:00+00:00,2026-01-08T14:00:00+00:00,110.2,110.33,SHORT,0.6853527740821277,0.5,TIME_EXIT,-164.93718105902988,83868.05884797558,False
PLTR,2026-01-01T14:00:00+00:00,2026-01-02T14:00:00+00:00,177.84,177.27,SHORT,0.7098372411955118,0.5,TAKE_PROFIT,64.58849503642193,83932.64734301201,True
META,2026-01-01T14:00:00+00:00,2026-01-02T15:00:00+00:00,660.11,654.445,SHORT,0.6743264451232116,0.5,TAKE_PROFIT,342.62231813457896,84275.2696611466,True
TSLA,2026-01-01T14:00:00+00:00,2026-01-02T15:00:00+00:00,449.81,449.39,SHORT,0.6345657549759027,0.5,TAKE_PROFIT,22.339007241980944,84297.60866838858,True
XLF,2026-01-01T14:00:00+00:00,2026-01-02T15:00:00+00:00,54.77,54.74,SHORT,0.6739361413707584,0.5,TAKE_PROFIT,34.752650189697725,84332.36131857827,True
SPG,2026-01-01T14:00:00+00:00,2026-01-02T15:00:00+00:00,185.165,183.855,SHORT,0.6863980274551877,0.5,TAKE_PROFIT,609.4862341184953,84941.84755269677,True
ES,2026-01-02T09:30:00+00:00,2026-01-02T15:00:00+00:00,681.82,681.72,SHORT,0.6469033897919023,0.5,TAKE_PROFIT,12.022908358488449,84953.87046105525,True
NQ,2026-01-02T09:30:00+00:00,2026-01-02T14:00:00+00:00,613.79,622.7921699999999,SHORT,0.6640772154931349,0.5,STOP_LOSS,-946.2789114265365,84007.59154962872,False
SPY,2026-01-02T09:30:00+00:00,2026-01-02T15:00:00+00:00,681.82,681.72,SHORT,0.6469033897919023,0.5,TAKE_PROFIT,12.022908358488449,84019.6144579872,True
QQQ,2026-01-02T09:30:00+00:00,2026-01-02T14:00:00+00:00,613.79,622.7921699999999,SHORT,0.6640772154931349,0.5,STOP_LOSS,-946.2789114265365,83073.33554656067,False
IWM,2026-01-02T09:30:00+00:00,2026-01-02T15:00:00+00:00,246.33,246.01,SHORT,0.7108773120747448,0.5,TAKE_PROFIT,86.40769233335908,83159.74323889404,True
DIA,2026-01-02T09:30:00+00:00,2026-01-02T15:00:00+00:00,480.61,480.37,SHORT,0.6478364902467093,0.5,TAKE_PROFIT,35.738117678070154,83195.48135657211,True
VTI,2026-01-02T09:30:00+00:00,2026-01-02T15:00:00+00:00,335.26,335.22,SHORT,0.6651983249447037,0.5,TAKE_PROFIT,8.84810912006472,83204.32946569218,True
TLT,2026-01-02T09:30:00+00:00,2026-01-02T19:00:00+00:00,87.19,87.03,SHORT,0.6570427365049667,0.5,TAKE_PROFIT,143.167598583922,83347.4970642761,True
LQD,2026-01-02T09:30:00+00:00,2026-01-09T09:30:00+00:00,110.2,110.26,SHORT,0.6853527740821277,0.5,TIME_EXIT,-75.5038644912876,83271.99319978482,False
PLTR,2026-01-02T09:30:00+00:00,2026-01-02T14:00:00+00:00,177.84,177.27,SHORT,0.7098372411955118,0.5,TAKE_PROFIT,64.06161454215179,83336.05481432697,True
META,2026-01-02T09:30:00+00:00,2026-01-02T15:00:00+00:00,660.11,654.445,SHORT,0.6743264451232116,0.5,TAKE_PROFIT,339.82737739126344,83675.88219171824,True
TSLA,2026-01-02T09:30:00+00:00,2026-01-02T15:00:00+00:00,449.81,449.39,SHORT,0.6345657549759027,0.5,TAKE_PROFIT,22.156776843664307,83698.0389685619,True
XLF,2026-01-02T09:30:00+00:00,2026-01-02T15:00:00+00:00,54.77,54.74,SHORT,0.6739361413707584,0.5,TAKE_PROFIT,34.469155528631234,83732.50812409053,True
SPG,2026-01-02T09:30:00+00:00,2026-01-02T15:00:00+00:00,185.165,183.855,SHORT,0.6863980274551877,0.5,TAKE_PROFIT,604.514351616788,84337.02247570732,True
USO,2026-01-02T14:00:00+00:00,2026-01-06T14:00:00+00:00,68.23,70.38031,SHORT,0.7174776818062885,0.5,STOP_LOSS,-1172.1654659263006,83164.85700978102,False
UNG,2026-01-02T14:00:00+00:00,2026-01-05T13:00:00+00:00,11.835,11.81,SHORT,0.7689675678210657,0.5,TAKE_PROFIT,20.71551937406868,83185.57252915508,True
AMD,2026-01-02T14:00:00+00:00,2026-01-02T15:00:00+00:00,225.86,226.5,LONG,0.6833426441746442,0.5,TAKE_PROFIT,39.92654230934906,83225.49907146442,True
ARM,2026-01-02T14:00:00+00:00,2026-01-05T14:00:00+00:00,115.83,117.13,LONG,0.638240076458917,0.5,TAKE_PROFIT,194.81945855089708,83420.31853001531,True
GOOGL,2026-01-02T14:00:00+00:00,2026-01-02T16:00:00+00:00,319.72,311.20848,LONG,0.6413325721343531,0.5,STOP_LOSS,-854.5669685028882,82565.75156151243,False
JNJ,2026-01-02T14:00:00+00:00,2026-01-05T14:00:00+00:00,204.535,203.325,SHORT,0.6255420588927936,0.5,TAKE_PROFIT,266.3439896977071,82832.09555121014,True
XLF,2026-01-02T14:00:00+00:00,2026-01-05T14:00:00+00:00,54.59,55.43037499999999,SHORT,0.6878575686216388,0.5,STOP_LOSS,-814.652014517484,82017.44353669265,False
VNQ,2026-01-02T14:00:00+00:00,2026-01-06T20:00:00+00:00,88.09,89.35426499999998,SHORT,0.6541081957723868,0.5,STOP_LOSS,-856.4204475521933,81161.02308914045,False
SPG,2026-01-02T14:00:00+00:00,2026-01-02T15:00:00+00:00,183.79,183.53,SHORT,0.7271641646676934,0.5,TAKE_PROFIT,91.93973100076822,81252.96282014121,True
BAC,2026-01-05T09:30:00+00:00,2026-01-05T15:00:00+00:00,55.97,56.545,LONG,0.6176668026331382,0.5,TAKE_PROFIT,332.8683718585929,81585.83119199981,True
GS,2026-01-05T09:30:00+00:00,2026-01-05T15:00:00+00:00,914.25,914.26,LONG,0.6899464188672243,0.5,TAKE_PROFIT,0.26233602681632257,81586.09352802663,True
GOLD,2026-01-05T14:00:00+00:00,2026-01-12T13:00:00+00:00,407.99,418.4,LONG,0.6505567368849674,0.5,TAKE_PROFIT,995.0922479516655,82581.18577597829,True
SILVER,2026-01-05T14:00:00+00:00,2026-01-06T14:00:00+00:00,69.58,71.83,LONG,0.6570765803890676,0.5,TAKE_PROFIT,311.7765882805268,82892.96236425881,True
IWM,2026-01-05T14:00:00+00:00,2026-01-05T17:00:00+00:00,250.96,252.83,LONG,0.640231958626065,0.5,TAKE_PROFIT,236.22250924173258,83129.18487350055,True
DIA,2026-01-05T14:00:00+00:00,2026-01-05T15:00:00+00:00,488.8,489.45,LONG,0.6323885647852228,0.5,TAKE_PROFIT,49.34752084446745,83178.53239434502,True
GLD,2026-01-05T14:00:00+00:00,2026-01-12T13:00:00+00:00,407.99,418.4,LONG,0.6505567368849674,0.5,TAKE_PROFIT,995.0922479516655,84173.62464229668,True
SLV,2026-01-05T14:00:00+00:00,2026-01-06T14:00:00+00:00,69.58,71.83,LONG,0.6570765803890676,0.5,TAKE_PROFIT,311.7765882805268,84485.4012305772,True
UNG,2026-01-05T14:00:00+00:00,2026-01-06T13:00:00+00:00,11.32,11.12,SHORT,0.6920558686867594,0.5,TAKE_PROFIT,167.1797238652819,84652.58095444248,True
ARM,2026-01-05T14:00:00+00:00,2026-01-12T14:00:00+00:00,120.665,110.31,LONG,0.6808054737658198,0.5,TIME_EXIT,-831.0943203111732,83821.48663413132,False
JNJ,2026-01-05T14:00:00+00:00,2026-01-05T15:00:00+00:00,201.935,201.935,SHORT,0.6220149826404484,0.5,TAKE_PROFIT,0.0,83821.48663413132,False
XLE,2026-01-05T14:00:00+00:00,2026-01-12T14:00:00+00:00,46.105,46.425,LONG,0.6689624735318969,0.5,TIME_EXIT,161.37116953887656,83982.8578036702,True
XOM,2026-01-05T14:00:00+00:00,2026-01-05T19:00:00+00:00,123.305,125.84,LONG,0.6612759674336006,0.5,TAKE_PROFIT,556.932190673135,84539.78999434333,True
CVX,2026-01-05T14:00:00+00:00,2026-01-12T14:00:00+00:00,160.055,162.17,LONG,0.643917677407487,0.5,TIME_EXIT,195.56885078849285,84735.35884513182,True
BAC,2026-01-05T14:00:00+00:00,2026-01-05T15:00:00+00:00,57.15,57.25,LONG,0.7199452114798847,0.5,TAKE_PROFIT,47.95152432377766,84783.3103694556,True
GS,2026-01-05T14:00:00+00:00,2026-01-05T15:00:00+00:00,951.0,952.69,LONG,0.7847447124205457,0.5,TAKE_PROFIT,30.742585967083553,84814.05295542268,True
NQ,2026-01-06T14:00:00+00:00,2026-01-07T14:00:00+00:00,621.94,624.67,LONG,0.708470025614841,0.5,TAKE_PROFIT,212.07674870501745,85026.1297041277,True
GOLD,2026-01-06T14:00:00+00:00,2026-01-12T13:00:00+00:00,412.55,418.4,LONG,0.7169102038311723,0.5,TAKE_PROFIT,597.0664377728317,85623.19614190052,True
SILVER,2026-01-06T14:00:00+00:00,2026-01-06T15:00:00+00:00,72.86,72.93,LONG,0.77157814515863,0.5,TAKE_PROFIT,10.544595229473199,85633.74073712999,True
QQQ,2026-01-06T14:00:00+00:00,2026-01-07T14:00:00+00:00,621.94,624.67,LONG,0.708470025614841,0.5,TAKE_PROFIT,212.07674870501745,85845.81748583501,True
GLD,2026-01-06T14:00:00+00:00,2026-01-12T13:00:00+00:00,412.55,418.4,LONG,0.7169102038311723,0.5,TAKE_PROFIT,597.0664377728317,86442.88392360785,True
SLV,2026-01-06T14:00:00+00:00,2026-01-06T15:00:00+00:00,72.86,72.93,LONG,0.77157814515863,0.5,TAKE_PROFIT,10.544595229473199,86453.42851883732,True
UNH,2026-01-06T14:00:00+00:00,2026-01-06T17:00:00+00:00,348.45,352.36,LONG,0.6796748907524717,0.5,TAKE_PROFIT,151.1893076325338,86604.61782646985,True
PFE,2026-01-06T14:00:00+00:00,2026-01-13T14:00:00+00:00,25.73,25.09,LONG,0.6449532311661733,0.5,TIME_EXIT,-544.7554942513125,86059.86233221854,False
IWM,2026-01-07T09:30:00+00:00,2026-01-07T14:00:00+00:00,256.1,256.24,LONG,0.7261040588554648,0.5,TAKE_PROFIT,25.886637533936725,86085.74896975249,True
DIA,2026-01-07T09:30:00+00:00,2026-01-08T14:00:00+00:00,494.91,488.24127000000004,LONG,0.6642235205594637,0.5,STOP_LOSS,-1010.2778574412672,85075.47111231122,False
VTI,2026-01-07T09:30:00+00:00,2026-01-07T16:00:00+00:00,341.2,341.39,LONG,0.7084068853477161,0.5,TAKE_PROFIT,40.91496582729145,85116.38607813852,True
USO,2026-01-07T09:30:00+00:00,2026-01-07T15:00:00+00:00,68.52,68.17,SHORT,0.6022649925710387,0.5,TAKE_PROFIT,118.22072481857711,85234.60680295709,True
MSFT,2026-01-07T09:30:00+00:00,2026-01-13T15:00:00+00:00,478.16,469.135395,LONG,0.6085668510628601,0.5,STOP_LOSS,-587.8034217016444,84646.80338125545,False
VNQ,2026-01-07T09:30:00+00:00,2026-01-07T15:00:00+00:00,89.35,89.56,LONG,0.6033855542321003,0.5,TAKE_PROFIT,104.63854228979943,84751.44192354525,True
SPG,2026-01-07T09:30:00+00:00,2026-01-14T09:30:00+00:00,186.34,184.35,LONG,0.6007687457331639,0.5,TIME_EXIT,-431.3055881589537,84320.1363353863,False
LQD,2026-01-07T14:00:00+00:00,2026-01-07T17:00:00+00:00,110.715,110.785,LONG,0.6172412346019396,0.5,TAKE_PROFIT,89.72175201809901,84409.8580874044,True
USO,2026-01-07T14:00:00+00:00,2026-01-07T15:00:00+00:00,68.08,67.95,SHORT,0.6585293350496488,0.5,TAKE_PROFIT,42.41643121348727,84452.27451861788,True
AMD,2026-01-07T14:00:00+00:00,2026-01-08T14:00:00+00:00,209.1,207.26,SHORT,0.7349791246486768,0.5,TAKE_PROFIT,97.13293587333665,84549.40745449121,True
META,2026-01-07T14:00:00+00:00,2026-01-08T14:00:00+00:00,651.77,643.58,SHORT,0.6119042836267078,0.5,TAKE_PROFIT,300.31829379726554,84849.72574828847,True
XBI,2026-01-07T14:00:00+00:00,2026-01-07T19:00:00+00:00,125.545,125.66,LONG,0.7192788407185097,0.5,TAKE_PROFIT,18.209982494965285,84867.93573078344,True
IBB,2026-01-07T14:00:00+00:00,2026-01-07T15:00:00+00:00,175.69,175.69,LONG,0.7228436432863086,0.5,TAKE_PROFIT,0.0,84867.93573078344,False
XOM,2026-01-07T14:00:00+00:00,2026-01-07T17:00:00+00:00,119.59,118.54,SHORT,0.7220105232688786,0.5,TAKE_PROFIT,165.66506336944326,85033.60079415288,True
JPM,2026-01-07T14:00:00+00:00,2026-01-13T14:00:00+00:00,327.74,320.83,SHORT,0.6253040999872239,0.5,TAKE_PROFIT,514.6778969704894,85548.27869112337,True
BAC,2026-01-07T14:00:00+00:00,2026-01-12T17:00:00+00:00,56.21,54.88,SHORT,0.6845664765298148,0.5,TAKE_PROFIT,788.1731619301678,86336.45185305354,True
VNQ,2026-01-07T14:00:00+00:00,2026-01-09T14:00:00+00:00,89.725,89.915,LONG,0.6952778731946565,0.5,TAKE_PROFIT,94.39880583002552,86430.85065888357,True
SPG,2026-01-07T14:00:00+00:00,2026-01-14T14:00:00+00:00,187.4,184.51,LONG,0.651192749113739,0.5,TIME_EXIT,-597.5814881992861,85833.26917068429,False
IBB,2026-01-08T09:30:00+00:00,2026-01-15T09:30:00+00:00,176.71,172.82,LONG,0.6685809595006934,0.5,TIME_EXIT,-365.25080786337446,85468.01836282092,False
SILVER,2026-01-08T14:00:00+00:00,2026-01-12T13:00:00+00:00,67.53,73.91384,SHORT,0.6565532022784035,0.5,STOP_LOSS,-947.533499823155,84520.48486299776,False
SLV,2026-01-08T14:00:00+00:00,2026-01-12T13:00:00+00:00,67.53,73.91384,SHORT,0.6565532022784035,0.5,STOP_LOSS,-947.533499823155,83572.95136317461,False
META,2026-01-08T14:00:00+00:00,2026-01-13T14:00:00+00:00,636.65,635.78,SHORT,0.6381332781378071,0.5,TAKE_PROFIT,29.599944941828472,83602.55130811644,True
AAPL,2026-01-08T14:00:00+00:00,2026-01-08T15:00:00+00:00,256.21,255.87,SHORT,0.7327655719524988,0.5,TAKE_PROFIT,42.83299298873422,83645.38430110518,True
USO,2026-01-09T09:30:00+00:00,2026-01-09T15:00:00+00:00,70.565,70.735,LONG,0.6800570167243385,0.5,TAKE_PROFIT,65.63666819539444,83711.02096930057,True
IWM,2026-01-09T14:00:00+00:00,2026-01-09T16:00:00+00:00,260.34,261.17,LONG,0.6749359777896511,0.5,TAKE_PROFIT,111.84570123758914,83822.86667053816,True
USO,2026-01-09T14:00:00+00:00,2026-01-09T15:00:00+00:00,71.34,71.43,LONG,0.7098401243483676,0.5,TAKE_PROFIT,34.46924392853643,83857.3359144667,True
UNG,2026-01-09T14:00:00+00:00,2026-01-09T15:00:00+00:00,11.05,10.98,SHORT,0.695287351101823,0.5,TAKE_PROFIT,62.35694781842101,83919.69286228513,True
SOUN,2026-01-09T14:00:00+00:00,2026-01-09T15:00:00+00:00,11.955,11.98,LONG,0.6456426988881347,0.5,TAKE_PROFIT,19.986123318000217,83939.67898560312,True
UNG,2026-01-12T09:30:00+00:00,2026-01-13T13:00:00+00:00,10.4,11.381369999999999,SHORT,0.7570193895343181,0.5,STOP_LOSS,-926.1663658250988,83013.51261977802,False
AMZN,2026-01-12T09:30:00+00:00,2026-01-12T14:00:00+00:00,247.33,247.75,LONG,0.6285948371281754,0.5,TAKE_PROFIT,41.83111386010076,83055.34373363812,True
GOLD,2026-01-12T14:00:00+00:00,2026-01-12T15:00:00+00:00,423.15,424.14,LONG,0.6909089507834982,0.5,TAKE_PROFIT,90.6058295276056,83145.94956316572,True
SILVER,2026-01-12T14:00:00+00:00,2026-01-12T15:00:00+00:00,77.055,77.62,LONG,0.7482954217042281,0.5,TAKE_PROFIT,72.21838602490023,83218.16794919063,True
GLD,2026-01-12T14:00:00+00:00,2026-01-12T15:00:00+00:00,423.15,424.14,LONG,0.6909089507834982,0.5,TAKE_PROFIT,90.6058295276056,83308.77377871823,True
SLV,2026-01-12T14:00:00+00:00,2026-01-12T15:00:00+00:00,77.055,77.62,LONG,0.7482954217042281,0.5,TAKE_PROFIT,72.21838602490023,83380.99216474313,True
UNH,2026-01-12T14:00:00+00:00,2026-01-19T14:00:00+00:00,338.57,331.09,SHORT,0.619384103365339,0.5,TIME_EXIT,422.19094198275104,83803.18310672589,True
IBB,2026-01-12T14:00:00+00:00,2026-01-19T14:00:00+00:00,170.54,169.96,SHORT,0.608231006697607,0.5,TIME_EXIT,79.5200319675885,83882.70313869348,True
XLF,2026-01-12T14:00:00+00:00,2026-01-13T15:00:00+00:00,55.205,54.34,SHORT,0.658013280884514,0.5,TAKE_PROFIT,738.472990172058,84621.17612886554,True
JPM,2026-01-12T14:00:00+00:00,2026-01-13T14:00:00+00:00,325.11,320.83,SHORT,0.6170474122820742,0.5,TAKE_PROFIT,394.41085722932183,85015.58698609486,True
JNJ,2026-01-13T09:30:00+00:00,2026-01-13T15:00:00+00:00,209.76,209.875,LONG,0.6370998006122364,0.5,TAKE_PROFIT,15.218489553883012,85030.80547564874,True
GS,2026-01-13T09:30:00+00:00,2026-01-14T14:00:00+00:00,949.31,928.815255,LONG,0.6596892406460224,0.5,STOP_LOSS,-521.992229318324,84508.81324633042,False
SILVER,2026-01-13T14:00:00+00:00,2026-01-14T13:00:00+00:00,80.55,80.78,LONG,0.7517748885117836,0.5,TAKE_PROFIT,28.735995042365914,84537.54924137279,True
SLV,2026-01-13T14:00:00+00:00,2026-01-14T13:00:00+00:00,80.55,80.78,LONG,0.7517748885117836,0.5,TAKE_PROFIT,28.735995042365914,84566.28523641516,True
USO,2026-01-13T14:00:00+00:00,2026-01-13T16:00:00+00:00,73.33,73.88,LONG,0.6150562773564613,0.5,TAKE_PROFIT,183.97451569034055,84750.2597521055,True
AMD,2026-01-13T14:00:00+00:00,2026-01-15T14:00:00+00:00,221.38,233.98,LONG,0.6954809865152158,0.5,TAKE_PROFIT,644.3985370574459,85394.65828916295,True
SMCI,2026-01-13T14:00:00+00:00,2026-01-13T15:00:00+00:00,28.67,28.53,SHORT,0.6188257132627512,0.5,TAKE_PROFIT,47.45727341466735,85442.11556257762,True
GOOGL,2026-01-13T14:00:00+00:00,2026-01-20T13:00:00+00:00,339.12,324.82484999999997,LONG,0.6597032017635661,0.5,STOP_LOSS,-826.5125476956474,84615.60301488197,False
META,2026-01-13T14:00:00+00:00,2026-01-13T15:00:00+00:00,629.51,629.27,SHORT,0.7116235823068976,0.5,TAKE_PROFIT,9.756712796195531,84625.35972767817,True
XOM,2026-01-13T14:00:00+00:00,2026-01-13T15:00:00+00:00,125.93,126.4,LONG,0.6286897892624204,0.5,TAKE_PROFIT,87.4733350890128,84712.83306276718,True
CVX,2026-01-13T14:00:00+00:00,2026-01-14T14:00:00+00:00,164.38,166.7,LONG,0.6747530837712916,0.5,TAKE_PROFIT,374.05917882812406,85086.89224159531,True
JPM,2026-01-14T09:30:00+00:00,2026-01-14T15:00:00+00:00,310.88,310.59,SHORT,0.7606286582605424,0.5,TAKE_PROFIT,15.628518933265505,85102.52076052858,True
BAC,2026-01-14T09:30:00+00:00,2026-01-14T14:00:00+00:00,54.38,54.305,SHORT,0.683037747042896,0.5,TAKE_PROFIT,32.689804922677766,85135.21056545126,True
ES,2026-01-14T14:00:00+00:00,2026-01-14T15:00:00+00:00,688.66,687.495,SHORT,0.6578288805804209,0.5,TAKE_PROFIT,98.33264530291336,85233.54321075417,True
