symbol,entry_date,exit_date,entry_price,exit_price,direction,pnl,reason,equity,win
HYG,2026-01-20T14:00:00+00:00,2026-01-21T15:00:00+00:00,80.87,81.08,SHORT,-6.417559492015352,STAGNATION_SHOCK,98792.92722319408,False
VGIT,2026-01-20T14:00:00+00:00,2026-01-21T18:00:00+00:00,59.695,59.73,SHORT,-1.4489991794936656,STAGNATION_SHOCK,98791.47822401459,False
GLD,2026-01-20T14:00:00+00:00,2026-01-22T21:00:00+00:00,435.735,452.3,LONG,93.95221995802564,STAGNATION_SHOCK,98885.43044397261,True
USO,2026-01-20T14:00:00+00:00,2026-01-21T15:00:00+00:00,72.98,73.07,LONG,6.095462977558252,STAGNATION_SHOCK,98891.52590695016,True
UNG,2026-01-20T14:00:00+00:00,2026-01-22T17:00:00+00:00,12.085,13.855000000000004,LONG,361.9634036413335,HARD_STOP,99253.4893105915,True
NVDA,2026-01-20T14:00:00+00:00,2026-01-21T17:00:00+00:00,179.94,180.28,SHORT,-4.669702924270069,STAGNATION_SHOCK,99248.81960766723,False
PLTR,2026-01-20T14:00:00+00:00,2026-01-21T15:00:00+00:00,167.405,168.945,SHORT,-22.734758608612804,STAGNATION_SHOCK,99226.08484905862,False
SOUN,2026-01-20T14:00:00+00:00,2026-01-22T16:00:00+00:00,10.58,10.735,SHORT,-36.206294715316744,STAGNATION_SHOCK,99189.8785543433,False
GOOGL,2026-01-20T14:00:00+00:00,2026-01-21T17:00:00+00:00,323.66,328.15,SHORT,-34.28430602036264,STAGNATION_SHOCK,99155.59424832294,False
AAPL,2026-01-20T14:00:00+00:00,2026-01-21T19:00:00+00:00,252.59,246.635,SHORT,58.26445180483379,HARD_STOP,99213.85870012778,True
AMZN,2026-01-20T14:00:00+00:00,2026-01-22T13:00:00+00:00,233.4,233.99,SHORT,-6.24725468866828,STAGNATION_SHOCK,99207.6114454391,False
TSLA,2026-01-20T14:00:00+00:00,2026-01-22T14:00:00+00:00,424.77,434.03,SHORT,-53.87598234635315,STAGNATION_SHOCK,99153.73546309276,False
XBI,2026-01-20T14:00:00+00:00,2026-01-21T14:00:00+00:00,123.44,125.92079499999998,SHORT,-49.66758190077174,HARD_STOP,99104.067881192,False
IBB,2026-01-20T14:00:00+00:00,2026-01-21T15:00:00+00:00,167.96,173.12294999999997,SHORT,-75.96789714904085,HARD_STOP,99028.09998404296,False
XOM,2026-01-20T14:00:00+00:00,2026-01-21T18:00:00+00:00,131.455,133.235,LONG,33.46423832498717,STAGNATION_SHOCK,99061.56422236795,True
XLF,2026-01-20T14:00:00+00:00,2026-01-22T16:00:00+00:00,53.74,53.865,SHORT,-5.74844529346874,STAGNATION_SHOCK,99055.81577707447,False
VTI,2026-01-21T09:30:00+00:00,2026-01-22T14:00:00+00:00,334.98,340.46,SHORT,-40.51181193342621,STAGNATION_SHOCK,99015.30396514105,False
VGIT,2026-01-21T09:30:00+00:00,2026-01-22T14:00:00+00:00,59.675,59.68,SHORT,-0.20749018805430483,STAGNATION_SHOCK,99015.096474953,False
NVDA,2026-01-21T09:30:00+00:00,2026-01-22T13:00:00+00:00,178.79,184.73,SHORT,-82.27411288604263,STAGNATION_SHOCK,98932.82236206696,False
SOUN,2026-01-21T09:30:00+00:00,2026-01-22T16:00:00+00:00,10.44,10.735,SHORT,-69.9747740762379,STAGNATION_SHOCK,98862.84758799072,False
AAPL,2026-01-21T09:30:00+00:00,2026-01-22T13:00:00+00:00,246.725,249.29,SHORT,-25.745077258911333,STAGNATION_SHOCK,98837.10251073181,False
TSLA,2026-01-21T09:30:00+00:00,2026-01-22T14:00:00+00:00,419.34,434.03,SHORT,-86.75120032463055,STAGNATION_SHOCK,98750.35131040718,False
GOLD,2026-01-21T14:00:00+00:00,2026-01-22T16:00:00+00:00,445.95,448.41,LONG,13.618447372104798,STAGNATION_SHOCK,98763.96975777928,True
GLD,2026-01-21T14:00:00+00:00,2026-01-22T16:00:00+00:00,445.95,448.41,LONG,13.618447372104798,STAGNATION_SHOCK,98777.58820515139,True
UNG,2026-01-21T14:00:00+00:00,2026-01-22T21:00:00+00:00,13.615,13.37,LONG,-44.424965242471295,STAGNATION_SHOCK,98733.16323990891,False
AMD,2026-01-21T14:00:00+00:00,2026-01-22T21:00:00+00:00,245.48,251.71,LONG,62.654257848280764,STAGNATION_SHOCK,98795.81749775719,True
ARM,2026-01-21T14:00:00+00:00,2026-01-22T15:00:00+00:00,115.73,119.87,LONG,88.31470976088438,STAGNATION_SHOCK,98884.13220751808,True
UNH,2026-01-21T14:00:00+00:00,2026-01-26T21:00:00+00:00,345.41,328.41126,LONG,-121.49558110899154,HARD_STOP,98762.63662640909,False
XLE,2026-01-21T14:00:00+00:00,2026-01-22T16:00:00+00:00,48.725,48.735,LONG,0.5066718897403155,STAGNATION_SHOCK,98763.14329829883,True
XOM,2026-01-21T14:00:00+00:00,2026-01-23T18:00:00+00:00,132.67,135.31,LONG,49.125824877416996,STAGNATION_SHOCK,98812.26912317624,True
UNH,2026-01-22T09:30:00+00:00,2026-01-26T21:00:00+00:00,347.785,328.41126,LONG,-137.61111108892305,HARD_STOP,98674.65801208733,False
IBB,2026-01-22T09:30:00+00:00,2026-01-26T16:00:00+00:00,175.14,175.81,LONG,9.450185610444462,STAGNATION_SHOCK,98684.10819769777,True
IWM,2026-01-22T14:00:00+00:00,2026-01-23T16:00:00+00:00,270.31,266.145,LONG,-38.01369822087725,STAGNATION_SHOCK,98646.0944994769,False
UNG,2026-01-22T14:00:00+00:00,2026-01-23T15:00:00+00:00,14.26,13.99,LONG,-46.71232330536177,STAGNATION_SHOCK,98599.38217617154,False
ARM,2026-01-22T14:00:00+00:00,2026-01-23T15:00:00+00:00,121.03,117.5,LONG,-71.9563128847958,STAGNATION_SHOCK,98527.42586328674,False
META,2026-01-22T14:00:00+00:00,2026-01-27T13:00:00+00:00,630.175,674.0749999999998,LONG,171.86624151540937,HARD_STOP,98699.29210480215,True
JNJ,2026-01-22T14:00:00+00:00,2026-01-23T17:00:00+00:00,219.97,218.025,LONG,-21.81440542398073,STAGNATION_SHOCK,98677.47769937817,False
XBI,2026-01-22T14:00:00+00:00,2026-01-23T18:00:00+00:00,130.25,128.26,LONG,-37.69316224825712,STAGNATION_SHOCK,98639.78453712992,False
IBB,2026-01-22T14:00:00+00:00,2026-01-23T18:00:00+00:00,177.22,175.13,LONG,-29.095162246528126,STAGNATION_SHOCK,98610.6893748834,False
GOLD,2026-01-23T14:00:00+00:00,2026-01-29T15:00:00+00:00,454.4,498.09000000000003,LONG,237.03240640342545,HARD_STOP,98847.72178128682,True
SILVER,2026-01-23T14:00:00+00:00,2026-01-26T21:00:00+00:00,89.97,99.23999999999995,LONG,254.00719420505848,HARD_STOP,99101.72897549187,True
GLD,2026-01-23T14:00:00+00:00,2026-01-29T15:00:00+00:00,454.4,498.09000000000003,LONG,237.03240640342545,HARD_STOP,99338.7613818953,True
SLV,2026-01-23T14:00:00+00:00,2026-01-26T21:00:00+00:00,89.97,99.23999999999995,LONG,254.00719420505848,HARD_STOP,99592.76857610035,True
NVDA,2026-01-23T14:00:00+00:00,2026-01-27T13:00:00+00:00,187.8,187.29,LONG,-6.69481517321518,STAGNATION_SHOCK,99586.07376092713,False
AMD,2026-01-23T14:00:00+00:00,2026-01-26T15:00:00+00:00,263.77,253.74,LONG,-93.743148806733,STAGNATION_SHOCK,99492.3306121204,False
XLE,2026-01-23T14:00:00+00:00,2026-01-26T15:00:00+00:00,49.69,49.03,LONG,-32.744543664430815,STAGNATION_SHOCK,99459.58606845596,False
XOM,2026-01-23T14:00:00+00:00,2026-01-26T16:00:00+00:00,135.655,134.55,LONG,-20.081237654204628,STAGNATION_SHOCK,99439.50483080176,False
VNQ,2026-01-23T14:00:00+00:00,2026-01-26T16:00:00+00:00,90.25,90.395,SHORT,-3.960817163256978,STAGNATION_SHOCK,99435.5440136385,False
SILVER,2026-01-26T09:30:00+00:00,2026-01-26T21:00:00+00:00,93.57,99.23999999999995,LONG,150.6357632139912,HARD_STOP,99586.17977685248,True
IWM,2026-01-26T09:30:00+00:00,2026-01-27T13:00:00+00:00,263.95,264.12,SHORT,-1.6010648306800663,STAGNATION_SHOCK,99584.5787120218,False
SLV,2026-01-26T09:30:00+00:00,2026-01-26T21:00:00+00:00,93.57,99.23999999999995,LONG,150.6357632139912,HARD_STOP,99735.21447523579,True
SOUN,2026-01-26T09:30:00+00:00,2026-01-27T20:00:00+00:00,10.33,9.797500000000003,SHORT,128.1447899014091,HARD_STOP,99863.35926513719,True
XBI,2026-01-26T09:30:00+00:00,2026-01-27T16:00:00+00:00,127.6,128.76,SHORT,-22.598987275826882,STAGNATION_SHOCK,99840.76027786137,False
GOLD,2026-01-26T14:00:00+00:00,2026-01-27T16:00:00+00:00,468.48,467.54,LONG,-5.0082348585419565,STAGNATION_SHOCK,99835.75204300282,False
SILVER,2026-01-26T14:00:00+00:00,2026-01-27T16:00:00+00:00,100.835,97.73,LONG,-76.85961240213183,STAGNATION_SHOCK,99758.8924306007,False
TLT,2026-01-26T14:00:00+00:00,2026-01-27T16:00:00+00:00,88.39,88.0,LONG,-11.013094385214954,STAGNATION_SHOCK,99747.87933621548,False
LQD,2026-01-26T14:00:00+00:00,2026-01-27T16:00:00+00:00,111.035,110.855,LONG,-4.0463225221809145,STAGNATION_SHOCK,99743.83301369331,False
VGIT,2026-01-26T14:00:00+00:00,2026-01-28T15:00:00+00:00,59.84,59.79,LONG,-2.085577378799086,STAGNATION_SHOCK,99741.7474363145,False
GLD,2026-01-26T14:00:00+00:00,2026-01-27T16:00:00+00:00,468.48,467.54,LONG,-5.0082348585419565,STAGNATION_SHOCK,99736.73920145596,False
SLV,2026-01-26T14:00:00+00:00,2026-01-27T16:00:00+00:00,100.835,97.73,LONG,-76.85961240213183,STAGNATION_SHOCK,99659.87958905383,False
UNG,2026-01-26T14:00:00+00:00,2026-02-02T13:00:00+00:00,14.31,16.635000000000005,LONG,405.5376793256958,HARD_STOP,100065.41726837953,True
SMCI,2026-01-26T14:00:00+00:00,2026-01-27T21:00:00+00:00,31.02,31.23,SHORT,-16.897614166949523,STAGNATION_SHOCK,100048.51965421258,False
SOUN,2026-01-27T09:30:00+00:00,2026-01-28T13:00:00+00:00,9.84,10.01,SHORT,-43.21201306203285,STAGNATION_SHOCK,100005.30764115055,False
TSLA,2026-01-27T09:30:00+00:00,2026-01-30T13:00:00+00:00,435.34,425.3475000000001,SHORT,57.41115178048816,HARD_STOP,100062.71879293103,True
UNH,2026-01-27T09:30:00+00:00,2026-01-28T13:00:00+00:00,324.0,280.405,SHORT,336.54438382140455,HARD_STOP,100399.26317675243,True
ES,2026-01-27T14:00:00+00:00,2026-01-29T13:00:00+00:00,695.17,696.75,LONG,5.7047497669373355,STAGNATION_SHOCK,100404.96792651937,True
NQ,2026-01-27T14:00:00+00:00,2026-01-29T15:00:00+00:00,630.51,620.55882,LONG,-39.61440499513246,HARD_STOP,100365.35352152424,False
SPY,2026-01-27T14:00:00+00:00,2026-01-29T13:00:00+00:00,695.17,696.75,LONG,5.7047497669373355,STAGNATION_SHOCK,100371.05827129119,True
QQQ,2026-01-27T14:00:00+00:00,2026-01-29T15:00:00+00:00,630.51,620.55882,LONG,-39.61440499513246,HARD_STOP,100331.44386629606,False
MSFT,2026-01-27T14:00:00+00:00,2026-01-28T21:00:00+00:00,477.61,461.62791,LONG,-83.9906021662312,HARD_STOP,100247.45326412983,False
AAPL,2026-01-27T14:00:00+00:00,2026-01-28T15:00:00+00:00,261.5,255.82,LONG,-54.51891155295931,STAGNATION_SHOCK,100192.93435257686,False
UNH,2026-01-27T14:00:00+00:00,2026-01-28T16:00:00+00:00,283.3,293.86,SHORT,-93.55949692432992,STAGNATION_SHOCK,100099.37485565254,False
JNJ,2026-01-27T14:00:00+00:00,2026-01-29T17:00:00+00:00,223.665,228.4475,LONG,53.669491889971425,HARD_STOP,100153.04434754251,True
AMZN,2026-01-28T09:30:00+00:00,2026-01-29T15:00:00+00:00,244.685,237.34242,LONG,-75.13555595616592,HARD_STOP,100077.90879158635,False
ES,2026-01-28T14:00:00+00:00,2026-01-29T14:00:00+00:00,697.1,691.85745,LONG,-18.815931743485006,HARD_STOP,100059.09285984286,False
NQ,2026-01-28T14:00:00+00:00,2026-01-29T15:00:00+00:00,635.44,624.6846899999999,LONG,-42.347386582732014,HARD_STOP,100016.74547326013,False
GOLD,2026-01-28T14:00:00+00:00,2026-01-29T18:00:00+00:00,485.96,490.83,LONG,25.07302122679984,STAGNATION_SHOCK,100041.81849448693,True
SPY,2026-01-28T14:00:00+00:00,2026-01-29T14:00:00+00:00,697.1,691.85745,LONG,-18.815931743485006,HARD_STOP,100023.00256274344,False
QQQ,2026-01-28T14:00:00+00:00,2026-01-29T15:00:00+00:00,635.44,624.6846899999999,LONG,-42.347386582732014,HARD_STOP,99980.65517616071,False
VTI,2026-01-28T14:00:00+00:00,2026-01-29T15:00:00+00:00,344.125,340.56409499999995,LONG,-25.889424322957424,HARD_STOP,99954.76575183775,False
TLT,2026-01-28T14:00:00+00:00,2026-01-29T19:00:00+00:00,87.445,87.65,SHORT,-5.865392904761979,STAGNATION_SHOCK,99948.900358933,False
LQD,2026-01-28T14:00:00+00:00,2026-02-02T17:00:00+00:00,110.64,110.27999999999997,SHORT,8.140827721658951,HARD_STOP,99957.04118665465,True
VGIT,2026-01-28T14:00:00+00:00,2026-01-29T16:00:00+00:00,59.785,59.875,SHORT,-3.7664179105307007,STAGNATION_SHOCK,99953.27476874412,False
GLD,2026-01-28T14:00:00+00:00,2026-01-29T18:00:00+00:00,485.96,490.83,LONG,25.07302122679984,STAGNATION_SHOCK,99978.34778997091,True
USO,2026-01-28T14:00:00+00:00,2026-01-29T15:00:00+00:00,76.37,78.77250000000002,LONG,78.70799262530706,HARD_STOP,100057.05578259622,True
NVDA,2026-01-28T14:00:00+00:00,2026-01-29T17:00:00+00:00,191.87,189.34,LONG,-32.99071105992518,STAGNATION_SHOCK,100024.06507153629,False
ARM,2026-01-28T14:00:00+00:00,2026-01-29T19:00:00+00:00,111.61,106.72,SHORT,109.61853193953438,HARD_STOP,100133.68360347582,True
PLTR,2026-01-28T14:00:00+00:00,2026-01-29T19:00:00+00:00,163.87,150.36000000000004,SHORT,206.2690772829572,HARD_STOP,100339.95268075877,True
AMZN,2026-01-28T14:00:00+00:00,2026-01-29T15:00:00+00:00,247.28,237.856905,LONG,-95.34168169124595,HARD_STOP,100244.61099906752,False
JNJ,2026-01-28T14:00:00+00:00,2026-02-04T14:00:00+00:00,226.63,234.4,LONG,85.77917214298941,TIME_EXIT,100330.39017121051,True
XLE,2026-01-28T14:00:00+00:00,2026-01-29T18:00:00+00:00,50.015,50.7625,LONG,37.392900540693304,HARD_STOP,100367.78307175121,True
XOM,2026-01-28T14:00:00+00:00,2026-01-29T18:00:00+00:00,137.79,139.77499999999995,LONG,36.04300909922611,HARD_STOP,100403.82608085044,True
CVX,2026-01-28T14:00:00+00:00,2026-01-29T20:00:00+00:00,170.08,171.28499999999997,LONG,17.726052459703823,HARD_STOP,100421.55213331015,True
OXY,2026-01-28T14:00:00+00:00,2026-01-29T19:00:00+00:00,45.09,45.40749999999999,LONG,17.61739634138806,HARD_STOP,100439.16952965154,True
GOLD,2026-01-29T09:30:00+00:00,2026-01-30T13:00:00+00:00,497.57,466.2333,LONG,-158.14016740357297,HARD_STOP,100281.02936224797,False
SILVER,2026-01-29T09:30:00+00:00,2026-01-30T13:00:00+00:00,105.9,95.68422,LONG,-242.2248487482588,HARD_STOP,100038.80451349971,False
GLD,2026-01-29T09:30:00+00:00,2026-01-30T13:00:00+00:00,497.57,466.2333,LONG,-158.14016740357297,HARD_STOP,99880.66434609613,False
SLV,2026-01-29T09:30:00+00:00,2026-01-30T13:00:00+00:00,105.9,95.68422,LONG,-242.2248487482588,HARD_STOP,99638.43949734788,False
MSFT,2026-01-29T09:30:00+00:00,2026-01-29T20:00:00+00:00,458.87,425.61750000000006,SHORT,181.9607669266204,HARD_STOP,99820.4002642745,True
META,2026-01-29T09:30:00+00:00,2026-01-30T13:00:00+00:00,726.31,730.46,LONG,28.694534947065524,STAGNATION_SHOCK,99849.09479922157,True
GOLD,2026-01-29T14:00:00+00:00,2026-01-30T13:00:00+00:00,504.94,466.44309000000004,LONG,-190.31378065052772,HARD_STOP,99658.78101857104,False
SILVER,2026-01-29T14:00:00+00:00,2026-01-30T13:00:00+00:00,108.1,95.68422,LONG,-286.70314390061947,HARD_STOP,99372.07787467042,False
TLT,2026-01-29T14:00:00+00:00,2026-01-30T15:00:00+00:00,87.18,87.37,SHORT,-5.440275295896955,STAGNATION_SHOCK,99366.63759937452,False
LQD,2026-01-29T14:00:00+00:00,2026-01-30T15:00:00+00:00,110.4,110.62,SHORT,-4.974366135830756,STAGNATION_SHOCK,99361.66323323868,False
GLD,2026-01-29T14:00:00+00:00,2026-01-30T13:00:00+00:00,504.94,466.44309000000004,LONG,-190.31378065052772,HARD_STOP,99171.34945258815,False
SLV,2026-01-29T14:00:00+00:00,2026-01-30T13:00:00+00:00,108.1,95.68422,LONG,-286.70314390061947,HARD_STOP,98884.64630868753,False
USO,2026-01-29T14:00:00+00:00,2026-01-30T15:00:00+00:00,80.03,79.39,LONG,-19.96233308493748,STAGNATION_SHOCK,98864.68397560259,False
META,2026-01-29T14:00:00+00:00,2026-01-30T16:00:00+00:00,724.26,716.44,LONG,-26.95233484280186,STAGNATION_SHOCK,98837.73164075978,False
XLE,2026-01-29T14:00:00+00:00,2026-01-30T16:00:00+00:00,51.08,50.575,LONG,-24.678833630386876,STAGNATION_SHOCK,98813.0528071294,False
XOM,2026-01-29T14:00:00+00:00,2026-01-30T16:00:00+00:00,140.585,139.59,LONG,-17.66722077839491,STAGNATION_SHOCK,98795.385586351,False
CVX,2026-01-29T14:00:00+00:00,2026-02-02T17:00:00+00:00,173.425,174.94,LONG,21.80645504120215,STAGNATION_SHOCK,98817.1920413922,True
OXY,2026-01-29T14:00:00+00:00,2026-01-30T15:00:00+00:00,46.6,45.28,LONG,-70.70858644580073,STAGNATION_SHOCK,98746.4834549464,False
JPM,2026-01-29T14:00:00+00:00,2026-02-02T20:00:00+00:00,304.065,308.16,LONG,33.61797997161915,STAGNATION_SHOCK,98780.10143491802,True
GS,2026-01-29T14:00:00+00:00,2026-01-30T17:00:00+00:00,940.72,929.19,LONG,-30.595184088650765,STAGNATION_SHOCK,98749.50625082936,False
AAPL,2026-01-30T09:30:00+00:00,2026-01-30T14:00:00+00:00,260.73,254.15559,LONG,-62.250195737977776,HARD_STOP,98687.25605509139,False
BAC,2026-01-30T09:30:00+00:00,2026-02-05T14:00:00+00:00,53.04,54.80999999999999,LONG,82.38434486423775,HARD_STOP,98769.64039995564,True
SPG,2026-01-30T09:30:00+00:00,2026-02-03T16:00:00+00:00,189.75,188.35,LONG,-18.214665184606286,STAGNATION_SHOCK,98751.42573477102,False
SILVER,2026-01-30T14:00:00+00:00,2026-02-03T13:00:00+00:00,90.2,72.82500000000002,SHORT,475.55599283305037,HARD_STOP,99226.98172760407,True
SLV,2026-01-30T14:00:00+00:00,2026-02-03T13:00:00+00:00,90.2,72.82500000000002,SHORT,475.55599283305037,HARD_STOP,99702.53772043712,True
UNG,2026-01-30T14:00:00+00:00,2026-02-02T13:00:00+00:00,15.775,14.29569,LONG,-231.51184089335032,HARD_STOP,99471.02587954377,False
SOUN,2026-01-30T14:00:00+00:00,2026-02-02T13:00:00+00:00,8.6,8.34,SHORT,74.63770549721065,STAGNATION_SHOCK,99545.66358504098,True
SPG,2026-01-30T14:00:00+00:00,2026-02-03T16:00:00+00:00,189.63,188.35,LONG,-16.66427054533922,STAGNATION_SHOCK,99528.99931449564,False
SOUN,2026-02-02T09:30:00+00:00,2026-02-04T20:00:00+00:00,8.455,8.002500000000001,SHORT,133.1663873146339,HARD_STOP,99662.16570181027,True
CVX,2026-02-02T09:30:00+00:00,2026-02-03T15:00:00+00:00,176.985,176.59,LONG,-5.553289082298896,STAGNATION_SHOCK,99656.61241272798,False
TLT,2026-02-02T14:00:00+00:00,2026-02-05T16:00:00+00:00,86.98,87.31,SHORT,-9.452368963037506,STAGNATION_SHOCK,99647.16004376493,False
HYG,2026-02-02T14:00:00+00:00,2026-02-05T21:00:00+00:00,80.735,80.51,SHORT,6.94331386414295,STAGNATION_SHOCK,99654.10335762908,True
USO,2026-02-02T14:00:00+00:00,2026-02-03T15:00:00+00:00,75.07,76.065,SHORT,-33.021955957994116,STAGNATION_SHOCK,99621.08140167108,False
UNG,2026-02-02T14:00:00+00:00,2026-02-03T21:00:00+00:00,13.745,13.07,SHORT,122.3503335369067,STAGNATION_SHOCK,99743.43173520798,True
META,2026-02-02T14:00:00+00:00,2026-02-03T21:00:00+00:00,705.55,690.8,SHORT,104.1694446238919,STAGNATION_SHOCK,99847.60117983188,True
OXY,2026-02-02T14:00:00+00:00,2026-02-03T18:00:00+00:00,43.9,44.265,SHORT,-20.71450087166623,STAGNATION_SHOCK,99826.88667896022,False
TLT,2026-02-03T09:30:00+00:00,2026-02-04T18:00:00+00:00,86.53,86.6,SHORT,-2.0189188915770626,STAGNATION_SHOCK,99824.86776006864,False
NVDA,2026-02-03T09:30:00+00:00,2026-02-05T13:00:00+00:00,184.87,171.91,SHORT,174.954894163375,HARD_STOP,99999.822654232,True
PLTR,2026-02-03T09:30:00+00:00,2026-02-04T14:00:00+00:00,158.41,145.009845,LONG,-211.1128960711918,HARD_STOP,99788.70975816081,False
AAPL,2026-02-03T09:30:00+00:00,2026-02-04T13:00:00+00:00,269.93,270.48,LONG,5.085094994390143,STAGNATION_SHOCK,99793.7948531552,True
VGIT,2026-02-03T14:00:00+00:00,2026-02-04T18:00:00+00:00,59.6,59.675,SHORT,-3.1394859957995864,STAGNATION_SHOCK,99790.6553671594,False
MSFT,2026-02-03T14:00:00+00:00,2026-02-04T21:00:00+00:00,415.48,411.99,SHORT,20.956504767829532,STAGNATION_SHOCK,99811.61187192723,True
JNJ,2026-02-03T14:00:00+00:00,2026-02-09T18:00:00+00:00,234.32,237.355,LONG,32.31416091022169,STAGNATION_SHOCK,99843.92603283745,True
IBB,2026-02-03T14:00:00+00:00,2026-02-04T15:00:00+00:00,176.21,173.89,LONG,-32.8473985669545,STAGNATION_SHOCK,99811.0786342705,False
JPM,2026-02-03T14:00:00+00:00,2026-02-04T18:00:00+00:00,314.46,316.29,LONG,14.51874996671105,STAGNATION_SHOCK,99825.5973842372,True
BAC,2026-02-03T14:00:00+00:00,2026-02-04T16:00:00+00:00,55.015,55.71,LONG,31.517171418223615,STAGNATION_SHOCK,99857.11455565543,True
USO,2026-02-04T09:30:00+00:00,2026-02-05T13:00:00+00:00,77.49,77.1,LONG,-12.564290449317879,STAGNATION_SHOCK,99844.55026520611,False
XLE,2026-02-04T09:30:00+00:00,2026-02-05T21:00:00+00:00,51.69,52.25,LONG,27.045842595844118,STAGNATION_SHOCK,99871.59610780196,True
SILVER,2026-02-04T14:00:00+00:00,2026-02-05T13:00:00+00:00,81.225,69.03089999999999,LONG,-374.83663591817424,HARD_STOP,99496.7594718838,False
LQD,2026-02-04T14:00:00+00:00,2026-02-05T16:00:00+00:00,109.89,110.41,SHORT,-11.81482163437451,STAGNATION_SHOCK,99484.94465024942,False
SLV,2026-02-04T14:00:00+00:00,2026-02-05T13:00:00+00:00,81.225,69.03089999999999,LONG,-374.83663591817424,HARD_STOP,99110.10801433126,False
UNG,2026-02-04T14:00:00+00:00,2026-02-05T18:00:00+00:00,13.275,13.62,LONG,64.88832515478634,STAGNATION_SHOCK,99174.99633948604,True
AMD,2026-02-04T14:00:00+00:00,2026-02-06T13:00:00+00:00,207.49,198.91,SHORT,103.24573408416579,STAGNATION_SHOCK,99278.2420735702,True
META,2026-02-04T14:00:00+00:00,2026-02-06T13:00:00+00:00,672.64,668.03,SHORT,17.111978846670148,STAGNATION_SHOCK,99295.35405241688,True
AAPL,2026-02-04T14:00:00+00:00,2026-02-05T17:00:00+00:00,277.535,274.54,LONG,-26.943937732436208,STAGNATION_SHOCK,99268.41011468445,False
XLE,2026-02-04T14:00:00+00:00,2026-02-05T18:00:00+00:00,52.215,52.075,LONG,-6.694447694672189,STAGNATION_SHOCK,99261.71566698978,False
XOM,2026-02-04T14:00:00+00:00,2026-02-09T17:00:00+00:00,145.15,150.2,LONG,86.86730284953474,STAGNATION_SHOCK,99348.58296983932,True
CVX,2026-02-04T14:00:00+00:00,2026-02-05T16:00:00+00:00,180.3,178.35,LONG,-27.00355136026283,STAGNATION_SHOCK,99321.57941847906,False
OXY,2026-02-04T14:00:00+00:00,2026-02-05T16:00:00+00:00,45.94,45.2,LONG,-40.21820914223603,STAGNATION_SHOCK,99281.36120933683,False
BAC,2026-02-04T14:00:00+00:00,2026-02-05T17:00:00+00:00,55.465,54.91,LONG,-24.983654484733954,STAGNATION_SHOCK,99256.3775548521,False
ARM,2026-02-05T09:30:00+00:00,2026-02-05T15:00:00+00:00,90.9,109.03392499999998,SHORT,-495.0241216587922,HARD_STOP,98761.3534331933,False
SILVER,2026-02-05T14:00:00+00:00,2026-02-06T19:00:00+00:00,69.235,70.18,SHORT,-33.700252399208615,STAGNATION_SHOCK,98727.65318079409,False
VGIT,2026-02-05T14:00:00+00:00,2026-02-10T16:00:00+00:00,59.77,60.09,LONG,13.218852726544213,HARD_STOP,98740.87203352063,True
SLV,2026-02-05T14:00:00+00:00,2026-02-06T19:00:00+00:00,69.235,70.18,SHORT,-33.700252399208615,STAGNATION_SHOCK,98707.17178112142,False
MSFT,2026-02-05T14:00:00+00:00,2026-02-06T21:00:00+00:00,400.74,401.24,SHORT,-3.0805931973721514,STAGNATION_SHOCK,98704.09118792404,False
GOOGL,2026-02-05T14:00:00+00:00,2026-02-06T15:00:00+00:00,321.05,321.36,SHORT,-2.384053851759082,STAGNATION_SHOCK,98701.70713407229,False
AMZN,2026-02-05T14:00:00+00:00,2026-02-06T17:00:00+00:00,223.98,208.66750000000002,SHORT,168.79668100341212,HARD_STOP,98870.5038150757,True
TSLA,2026-02-05T14:00:00+00:00,2026-02-06T15:00:00+00:00,395.38,409.06,SHORT,-85.42764650248398,STAGNATION_SHOCK,98785.07616857321,False
JNJ,2026-02-05T14:00:00+00:00,2026-02-12T14:00:00+00:00,238.045,242.435,LONG,45.53365346591193,TIME_EXIT,98830.60982203913,True
ES,2026-02-06T09:30:00+00:00,2026-02-06T20:00:00+00:00,674.55,690.1194299999999,SHORT,-57.028250740550725,HARD_STOP,98773.58157129858,False
NQ,2026-02-06T09:30:00+00:00,2026-02-06T20:00:00+00:00,591.78,610.2496399999999,SHORT,-77.1133607249957,HARD_STOP,98696.46821057358,False
GOLD,2026-02-06T09:30:00+00:00,2026-02-09T13:00:00+00:00,438.05,456.99654,SHORT,-106.86554629709246,HARD_STOP,98589.60266427649,False
SILVER,2026-02-06T09:30:00+00:00,2026-02-09T13:00:00+00:00,64.37,72.23,SHORT,-301.6966728294344,STAGNATION_SHOCK,98287.90599144706,False
SPY,2026-02-06T09:30:00+00:00,2026-02-06T20:00:00+00:00,674.55,690.1194299999999,SHORT,-57.028250740550725,HARD_STOP,98230.8777407065,False
QQQ,2026-02-06T09:30:00+00:00,2026-02-06T20:00:00+00:00,591.78,610.2496399999999,SHORT,-77.1133607249957,HARD_STOP,98153.76437998151,False
TLT,2026-02-06T09:30:00+00:00,2026-02-09T14:00:00+00:00,87.54,87.14,LONG,-11.289765801009878,STAGNATION_SHOCK,98142.47461418051,False
GLD,2026-02-06T09:30:00+00:00,2026-02-09T13:00:00+00:00,438.05,456.99654,SHORT,-106.86554629709246,HARD_STOP,98035.60906788342,False
