market,report_date,open_interest,noncomm_long,noncomm_short,net_spec,net_spec_pct_oi,published_date
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-03-08,34469,4383,5517,-1134,-3.289912675157388,2022-03-11
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-03-15,31631,5234,8790,-3556,-11.242135879358857,2022-03-18
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-03-22,31192,5625,8119,-2494,-7.995639907668633,2022-03-25
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-03-29,31483,5395,7709,-2314,-7.3499984118413115,2022-04-01
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-04-05,31000,5471,6854,-1383,-4.461290322580645,2022-04-08
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-04-12,31410,5492,7373,-1881,-5.988538681948424,2022-04-15
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-04-19,31685,5558,7353,-1795,-5.665141234022409,2022-04-22
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-04-26,30857,5442,7369,-1927,-6.244936319149626,2022-04-29
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-05-03,30369,5389,6354,-965,-3.177582403108433,2022-05-06
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-05-10,29857,5027,5973,-946,-3.1684362126134578,2022-05-13
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-05-17,30951,5011,6954,-1943,-6.277664695809506,2022-05-20
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-05-24,30902,4516,5619,-1103,-3.569348262248398,2022-05-27
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-05-31,31573,6168,6361,-193,-0.6112817914040477,2022-06-03
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-06-07,32975,6086,6886,-800,-2.4260803639120545,2022-06-10
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-06-14,33333,7114,5215,1899,5.697056970569705,2022-06-17
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-06-21,34424,7796,6264,1532,4.450383453404601,2022-06-24
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-06-28,34107,7993,5183,2810,8.238777963467909,2022-07-01
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-07-05,35143,8917,6486,2431,6.9174515550749796,2022-07-08
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-07-12,32475,7068,3885,3183,9.801385681293302,2022-07-15
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-07-19,31138,5891,2220,3671,11.789453400989144,2022-07-22
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-07-26,31488,6094,2127,3967,12.598450203252032,2022-07-29
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-08-02,32599,7478,3033,4445,13.635387588576336,2022-08-05
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-08-09,32907,8184,3370,4814,14.629106269182849,2022-08-12
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-08-16,32531,7715,2752,4963,15.256217146721587,2022-08-19
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-08-23,32424,7392,2686,4706,14.513940291142363,2022-08-26
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-08-30,31757,6037,3100,2937,9.248354693453411,2022-09-02
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-09-06,34316,7901,5548,2353,6.856859773866418,2022-09-09
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-09-13,34966,8215,4978,3237,9.257564491220043,2022-09-16
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-09-20,32470,7264,3161,4103,12.63627964274715,2022-09-23
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-09-27,34901,10020,5813,4207,12.054095871178475,2022-09-30
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-10-04,33390,9122,4139,4983,14.923629829290205,2022-10-07
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-10-11,32435,7933,3805,4128,12.726992446431323,2022-10-14
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-10-18,30810,6121,1865,4256,13.813696851671537,2022-10-21
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-10-25,30842,6091,1347,4744,15.381622462875299,2022-10-28
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-11-01,30443,5721,1199,4522,14.853989422855829,2022-11-04
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-11-08,30603,5417,809,4608,15.057347318890304,2022-11-11
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-11-15,31419,5848,1360,4488,14.28435023393488,2022-11-18
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-11-22,31188,6118,1322,4796,15.377709375400794,2022-11-25
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-11-29,29920,4379,108,4271,14.274732620320856,2022-12-02
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-12-06,30342,5766,176,5590,18.42330762639246,2022-12-09
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-12-13,32152,5833,762,5071,15.771958198556854,2022-12-16
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-12-20,28874,4765,8208,-3443,-11.924222483895546,2022-12-23
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2022-12-27,29699,4822,8579,-3757,-12.650257584430452,2022-12-30
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-01-03,31567,6848,10012,-3164,-10.023125415782303,2023-01-06
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-01-10,31657,6915,10013,-3098,-9.786145244337744,2023-01-13
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-01-17,31848,6898,10327,-3429,-10.766767143933684,2023-01-20
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-01-24,31933,6558,10670,-4112,-12.876961137381393,2023-01-27
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-01-31,31806,6468,10387,-3919,-12.321574545683205,2023-02-03
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-02-07,32891,6612,10878,-4266,-12.970113404882794,2023-02-10
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-02-14,32802,6485,11069,-4584,-13.974757636729468,2023-02-17
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-02-21,34071,7490,11536,-4046,-11.87520178450882,2023-02-24
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-02-28,33028,6646,10812,-4166,-12.61354002664406,2023-03-03
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-03-07,34283,6609,10744,-4135,-12.061371525245749,2023-03-10
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-03-14,33081,7467,3239,4228,12.780750279616699,2023-03-17
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-03-21,29913,5442,109,5333,17.828368936582756,2023-03-24
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-03-28,29676,5437,86,5351,18.03140584984499,2023-03-31
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-04-04,29744,4984,533,4451,14.964362560516406,2023-04-07
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-04-11,29754,5407,532,4875,16.384351683807218,2023-04-14
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-04-18,29854,5165,86,5079,17.012795605279024,2023-04-21
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-04-25,29969,4542,86,4456,14.868697654242718,2023-04-28
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-05-02,29694,5353,86,5267,17.737590085539164,2023-05-05
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-05-09,30435,6520,118,6402,21.03499260719566,2023-05-12
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-05-16,31584,7406,550,6856,21.707193515704155,2023-05-19
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-05-23,31944,7581,988,6593,20.639243676433757,2023-05-26
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-05-30,32875,9413,2162,7251,22.056273764258556,2023-06-02
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-06-06,35689,10466,3040,7426,20.807531732466586,2023-06-09
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-06-13,37595,10954,4549,6405,17.036840005319856,2023-06-16
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-06-20,27718,4545,4316,229,0.826177934915939,2023-06-23
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-06-27,28324,4840,5752,-912,-3.219884197147296,2023-06-30
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-07-03,28286,5053,5431,-378,-1.3363501378773952,2023-07-06
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-07-11,28560,5060,5419,-359,-1.2570028011204482,2023-07-14
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-07-18,28740,5062,4302,760,2.6443980514961725,2023-07-21
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-07-25,28185,5134,5097,37,0.1312755011530956,2023-07-28
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-08-01,28612,5107,5569,-462,-1.6147071158954287,2023-08-04
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-08-08,28864,5563,5861,-298,-1.0324279379157428,2023-08-11
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-08-15,29074,5566,5043,523,1.7988580862626402,2023-08-18
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-08-22,29302,5560,5377,183,0.6245307487543513,2023-08-25
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-08-29,29483,5557,4735,822,2.788047349319947,2023-09-01
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-09-05,29558,5157,4752,405,1.3701874281074498,2023-09-08
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-09-12,31040,5615,6248,-633,-2.0393041237113403,2023-09-15
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-09-19,29395,5395,8545,-3150,-10.716108181663548,2023-09-22
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-09-26,29015,4894,8783,-3889,-13.403412028261243,2023-09-29
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-10-03,28904,4936,9559,-4623,-15.994326044838084,2023-10-06
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-10-10,29070,4781,9256,-4475,-15.393876848985208,2023-10-13
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-10-17,28810,4788,8663,-3875,-13.450190905935438,2023-10-20
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-10-24,29625,4673,9737,-5064,-17.093670886075948,2023-10-27
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-10-31,30755,4811,10579,-5768,-18.754674036741996,2023-11-03
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-11-07,29850,4803,9350,-4547,-15.232830820770518,2023-11-10
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-11-14,29778,4686,8636,-3950,-13.264826381892671,2023-11-17
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-11-21,29953,4305,8506,-4201,-14.02530631322405,2023-11-24
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-11-28,29471,4738,8023,-3285,-11.146550846594957,2023-12-01
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-12-05,29509,4800,7225,-2425,-8.217831847910807,2023-12-08
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-12-12,33255,4434,6158,-1724,-5.184182829649677,2023-12-15
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-12-19,29068,6005,7938,-1933,-6.649924315398375,2023-12-22
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2023-12-26,28804,5952,8369,-2417,-8.391195667268434,2023-12-29
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-01-02,28908,5541,8790,-3249,-11.239103362391035,2024-01-05
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-01-09,28845,5550,9614,-4064,-14.089096897209222,2024-01-12
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-01-16,28848,5569,9183,-3614,-12.527731558513588,2024-01-19
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-01-23,28830,5241,8899,-3658,-12.688172043010754,2024-01-26
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-01-30,29186,5600,9572,-3972,-13.609264715959707,2024-02-02
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-02-06,29386,5617,9888,-4271,-14.534131899544,2024-02-09
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-02-13,29808,6280,9456,-3176,-10.654857756307031,2024-02-16
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-02-20,30417,6524,10576,-4052,-13.321497846598943,2024-02-23
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-02-27,30238,5980,10592,-4612,-15.25233150340631,2024-03-01
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-03-05,30289,6188,10442,-4254,-14.044702697348873,2024-03-08
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-03-12,38223,5888,10141,-4253,-11.126808466106795,2024-03-15
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-03-19,30947,4588,11432,-6844,-22.115229262933404,2024-03-22
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-03-26,31212,4605,10774,-6169,-19.76483403819044,2024-03-29
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-04-02,31180,4606,11036,-6430,-20.62219371391918,2024-04-05
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-04-09,31233,4269,10983,-6714,-21.496494092786474,2024-04-12
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-04-16,30873,4315,10423,-6108,-19.784277524050143,2024-04-19
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-04-23,31424,4307,11630,-7323,-23.30384419551935,2024-04-26
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-04-30,30880,4230,11423,-7193,-23.29339378238342,2024-05-03
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-05-07,31552,4247,12567,-8320,-26.369168356997974,2024-05-10
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-05-14,31850,4271,12875,-8604,-27.014128728414445,2024-05-17
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-05-21,31649,4297,11649,-7352,-23.22980188947518,2024-05-24
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-05-28,31698,4304,10821,-6517,-20.55965676067891,2024-05-31
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-06-04,32014,4318,11727,-7409,-23.142999937527332,2024-06-07
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-06-11,34398,3007,11474,-8467,-24.614803186231757,2024-06-14
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-06-18,25939,3448,13188,-9740,-37.549635683719494,2024-06-21
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-06-25,26506,3468,14005,-10537,-39.75326341205765,2024-06-28
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-07-02,27465,3473,14950,-11477,-41.787729837975604,2024-07-05
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-07-09,26962,3507,13698,-10191,-37.797641124545656,2024-07-12
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-07-16,27289,3519,13664,-10145,-37.1761515629008,2024-07-19
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-07-23,27278,3513,14180,-10667,-39.104773077205074,2024-07-26
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-07-30,27520,3516,14386,-10870,-39.49854651162791,2024-08-02
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-08-06,28148,3942,17007,-13065,-46.415375870399316,2024-08-09
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-08-13,26628,3471,14708,-11237,-42.19993991287367,2024-08-16
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-08-20,27382,3471,15158,-11687,-42.68132349718793,2024-08-23
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-08-27,27227,3513,13888,-10375,-38.1055569838763,2024-08-30
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-09-03,31392,6226,16403,-10177,-32.419087665647304,2024-09-06
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-09-10,30955,3942,14105,-10163,-32.83152963979971,2024-09-13
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-09-17,29654,4489,13482,-8993,-30.32643151008296,2024-09-20
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-09-24,30452,4533,14172,-9639,-31.6530933928806,2024-09-27
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-10-01,31219,4068,14566,-10498,-33.62695794227874,2024-10-04
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-10-08,31033,4118,15059,-10941,-35.25601778751651,2024-10-11
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-10-15,31440,4215,14704,-10489,-33.3619592875318,2024-10-18
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-10-22,31575,4172,13969,-9797,-31.027711797307994,2024-10-25
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-10-29,32487,4725,14956,-10231,-31.49259703881553,2024-11-01
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-11-05,32098,4632,15289,-10657,-33.20144557293289,2024-11-08
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-11-12,32882,4990,15502,-10512,-31.968858341950003,2024-11-15
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-11-19,32095,4826,14761,-9935,-30.95497741081165,2024-11-22
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-11-26,32458,4597,15589,-10992,-33.865302852917615,2024-11-29
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-12-03,33120,4837,15285,-10448,-31.545893719806763,2024-12-06
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-12-10,34463,5100,14735,-9635,-27.957519658764475,2024-12-13
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-12-17,30631,4739,9371,-4632,-15.121935294309685,2024-12-20
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-12-24,30760,4726,8984,-4258,-13.842652795838752,2024-12-27
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2024-12-31,30733,4730,8855,-4125,-13.422054469137409,2025-01-03
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-01-07,31134,5095,8809,-3714,-11.929080747735595,2025-01-10
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-01-14,31204,4046,8145,-4099,-13.136136392770156,2025-01-17
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-01-21,31512,4829,9195,-4366,-13.855039350088855,2025-01-24
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-01-28,31282,4545,8335,-3790,-12.115593632120708,2025-01-31
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-02-04,32173,4611,8688,-4077,-12.672116370869984,2025-02-07
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-02-11,33026,4734,9602,-4868,-14.73990189547629,2025-02-14
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-02-18,32759,4099,8881,-4782,-14.59751518666626,2025-02-21
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-02-25,33798,5115,9443,-4328,-12.805491449198177,2025-02-28
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-03-04,33496,5413,9681,-4268,-12.741819918796274,2025-03-07
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-03-11,37311,5670,10558,-4888,-13.100694165259574,2025-03-14
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-03-18,31900,5664,8363,-2699,-8.460815047021944,2025-03-21
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-03-25,32494,5953,7434,-1481,-4.557764510371146,2025-03-28
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-04-01,32393,6029,8172,-2143,-6.615626832957738,2025-04-04
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-04-08,33579,6351,9564,-3213,-9.568480300187618,2025-04-11
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-04-15,36975,10544,11911,-1367,-3.69709263015551,2025-04-18
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-04-22,36302,10720,11460,-740,-2.038455181532698,2025-04-25
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-04-29,35682,10272,11084,-812,-2.2756571941034696,2025-05-02
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-05-06,35837,8943,10888,-1945,-5.4273516198342495,2025-05-09
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-05-13,33495,6619,8021,-1402,-4.185699358113151,2025-05-16
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-05-20,32371,5175,6534,-1359,-4.198202094467271,2025-05-23
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-05-27,33443,5956,6541,-585,-1.7492449840026312,2025-05-30
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-06-03,31287,5584,6137,-553,-1.7675072713906737,2025-06-06
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-06-10,32641,5128,6286,-1158,-3.5476854263043407,2025-06-13
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-06-17,32105,4527,7657,-3130,-9.749260239838032,2025-06-20
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-06-24,32168,4549,7561,-3012,-9.363342452126338,2025-06-27
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-07-01,36700,7636,11301,-3665,-9.986376021798366,2025-07-04
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-07-08,38647,10223,13513,-3290,-8.512950552436154,2025-07-11
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-07-15,35438,9296,11547,-2251,-6.351938596986286,2025-07-18
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-07-22,38587,9376,13336,-3960,-10.262523647860679,2025-07-25
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-07-29,39546,9455,13793,-4338,-10.969503868912152,2025-08-01
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-08-05,38716,9853,13278,-3425,-8.846471742948651,2025-08-08
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-08-12,40526,10635,15521,-4886,-12.05645758278636,2025-08-15
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-08-19,40851,10487,15352,-4865,-11.909133191353945,2025-08-22
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-08-26,40766,10920,15690,-4770,-11.700927243290977,2025-08-29
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-09-02,39479,9853,14887,-5034,-12.751082854175639,2025-09-05
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-09-09,41068,8081,15723,-7642,-18.60816207265998,2025-09-12
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2025-09-16,38027,8017,6457,1560,4.102348331448708,2025-09-19
